source_file	source_family	source_block_id	block_kind	source_selector	source_topic	destination	action	precedence	audit_status	source_exists	source_resolved_path	destination_class	canonical_path	canonical_exists	chapter_status	next_action	global_disposition
sheaves_notes_reorganized.tex	SUPPORT	T02.THEORY_CHILDREN	THEOREM_LIKE	descendant-of(sheaf|stalk|germ)	definition|theorem|lemma|proposition|corollary|remark|warning|example	VI/13	PREFERRED_SOURCE	90	EXHAUSTIVE_BY_INHERITANCE	YES	chapters/tex/sheaves_notes_reorganized.tex	CANONICAL_CHAPTER	books/vol06_algebraic_geometry/chapters/ch13_sheaves_stalks/chapter.tex	YES	FROZEN	COMPLETE	SUPPORT_ONLY
sheaves_notes_reorganized.tex	SUPPORT	T03.EXERCISE_CHILDREN	PROBLEM_EXERCISE_SOLUTION	descendant-of(sheafification)	problem|exercise|solution|worked problem	VI/14	PREFERRED_SOURCE	90	EXHAUSTIVE_BY_INHERITANCE	YES	chapters/tex/sheaves_notes_reorganized.tex	CANONICAL_CHAPTER	books/vol06_algebraic_geometry/chapters/ch14_sheafification/chapter.tex	YES	FROZEN	COMPLETE	SUPPORT_ONLY
sheaves_notes_reorganized.tex	SUPPORT	T03.THEORY_CHILDREN	THEOREM_LIKE	descendant-of(sheafification)	definition|theorem|lemma|proposition|corollary|remark|warning|example	VI/14	PREFERRED_SOURCE	90	EXHAUSTIVE_BY_INHERITANCE	YES	chapters/tex/sheaves_notes_reorganized.tex	CANONICAL_CHAPTER	books/vol06_algebraic_geometry/chapters/ch14_sheafification/chapter.tex	YES	FROZEN	COMPLETE	SUPPORT_ONLY
sheaves_notes_reorganized.tex	SUPPORT	T04.EXERCISE_CHILDREN	PROBLEM_EXERCISE_SOLUTION	descendant-of(kernel|image|quotient)	problem|exercise|solution|worked problem	VI/15	PREFERRED_SOURCE	90	EXHAUSTIVE_BY_INHERITANCE	YES	chapters/tex/sheaves_notes_reorganized.tex	CANONICAL_CHAPTER	books/vol06_algebraic_geometry/chapters/ch15_kernels_images_quotients/chapter.tex	YES	FROZEN	COMPLETE	SUPPORT_ONLY
sheaves_notes_reorganized.tex	SUPPORT	T04.THEORY_CHILDREN	THEOREM_LIKE	descendant-of(kernel|image|quotient)	definition|theorem|lemma|proposition|corollary|remark|warning|example	VI/15	PREFERRED_SOURCE	90	EXHAUSTIVE_BY_INHERITANCE	YES	chapters/tex/sheaves_notes_reorganized.tex	CANONICAL_CHAPTER	books/vol06_algebraic_geometry/chapters/ch15_kernels_images_quotients/chapter.tex	YES	FROZEN	COMPLETE	SUPPORT_ONLY
sheaves_notes_reorganized.tex	SUPPORT	T05.EXERCISE_CHILDREN	PROBLEM_EXERCISE_SOLUTION	descendant-of(exact|stalkwise)	problem|exercise|solution|worked problem	VI/16	PREFERRED_SOURCE	90	EXHAUSTIVE_BY_INHERITANCE	YES	chapters/tex/sheaves_notes_reorganized.tex	CANONICAL_CHAPTER	books/vol06_algebraic_geometry/chapters/ch16_exact_sequences_sheaves/chapter.tex	YES	FROZEN	COMPLETE	SUPPORT_ONLY
sheaves_notes_reorganized.tex	SUPPORT	T05.THEORY_CHILDREN	THEOREM_LIKE	descendant-of(exact|stalkwise)	definition|theorem|lemma|proposition|corollary|remark|warning|example	VI/16	PREFERRED_SOURCE	90	EXHAUSTIVE_BY_INHERITANCE	YES	chapters/tex/sheaves_notes_reorganized.tex	CANONICAL_CHAPTER	books/vol06_algebraic_geometry/chapters/ch16_exact_sequences_sheaves/chapter.tex	YES	FROZEN	COMPLETE	SUPPORT_ONLY
sheaves_notes_reorganized.tex	SUPPORT	FALLBACK.ALL_UNMATCHED	ANY_UNMATCHED_BLOCK	* unmatched after higher-precedence selectors	all remaining sections/theorem-like/problem blocks	VI/12	PREFERRED_SOURCE	10	COVERED_PENDING_INSTANCE_DIFF	YES	chapters/tex/sheaves_notes_reorganized.tex	CANONICAL_CHAPTER	books/vol06_algebraic_geometry/chapters/ch12_presheaves/chapter.tex	YES	FROZEN	COMPLETE	SUPPORT_ONLY
theory-of-algebraic-geometry-1.tex	ALGEBRAIC_GEOMETRY	T01.SECTION	SECTION_OR_SUBSECTION	prime ideal|Spec|spectrum	prime spectra	VI/07	MIGRATE	100	CURATED_TOPIC_MAP	YES	chapters/tex/theory-of-algebraic-geometry-1.tex	CANONICAL_CHAPTER	books/vol06_algebraic_geometry/chapters/ch07_spectrum_of_a_ring/chapter.tex	YES	FROZEN	COMPLETE	MAPPED_TO_FROZEN_CANONICAL_CHAPTER
theory-of-algebraic-geometry-1.tex	ALGEBRAIC_GEOMETRY	T02.SECTION	SECTION_OR_SUBSECTION	basic open|D(f)|distinguished open	basic opens	VI/08	MIGRATE	100	CURATED_TOPIC_MAP	YES	chapters/tex/theory-of-algebraic-geometry-1.tex	CANONICAL_CHAPTER	books/vol06_algebraic_geometry/chapters/ch08_basic_open_sets/chapter.tex	YES	FROZEN	COMPLETE	MAPPED_TO_FROZEN_CANONICAL_CHAPTER
theory-of-algebraic-geometry-1.tex	ALGEBRAIC_GEOMETRY	T03.SECTION	SECTION_OR_SUBSECTION	localization|invert f|A_f	localization interpretation	VI/08	MIGRATE	100	CURATED_TOPIC_MAP	YES	chapters/tex/theory-of-algebraic-geometry-1.tex	CANONICAL_CHAPTER	books/vol06_algebraic_geometry/chapters/ch08_basic_open_sets/chapter.tex	YES	FROZEN	COMPLETE	MAPPED_TO_FROZEN_CANONICAL_CHAPTER
theory-of-algebraic-geometry-1.tex	ALGEBRAIC_GEOMETRY	T04.SECTION	SECTION_OR_SUBSECTION	generic point|closed point|maximal ideal	generic and closed points	VI/09	MIGRATE	100	CURATED_TOPIC_MAP	YES	chapters/tex/theory-of-algebraic-geometry-1.tex	CANONICAL_CHAPTER	books/vol06_algebraic_geometry/chapters/ch09_generic_closed_points/chapter.tex	YES	FROZEN	COMPLETE	MAPPED_TO_FROZEN_CANONICAL_CHAPTER
theory-of-algebraic-geometry-1.tex	ALGEBRAIC_GEOMETRY	T05.SECTION	SECTION_OR_SUBSECTION	nilpotent|nilradical|reduced	nilpotents reduced geometry	VI/10	MIGRATE	100	CURATED_TOPIC_MAP	YES	chapters/tex/theory-of-algebraic-geometry-1.tex	CANONICAL_CHAPTER	books/vol06_algebraic_geometry/chapters/ch10_reduced_nonreduced_geometry/chapter.tex	YES	FROZEN	COMPLETE	MAPPED_TO_FROZEN_CANONICAL_CHAPTER
theory-of-algebraic-geometry-1.tex	ALGEBRAIC_GEOMETRY	T06.SECTION	SECTION_OR_SUBSECTION	connected|clopen|idempotent|product ring	connectedness and idempotents	VI/05	MIGRATE	100	CURATED_TOPIC_MAP	YES	chapters/tex/theory-of-algebraic-geometry-1.tex	CANONICAL_CHAPTER	books/vol06_algebraic_geometry/chapters/ch05_irreducibility_components/chapter.tex	YES	FROZEN	COMPLETE	MAPPED_TO_FROZEN_CANONICAL_CHAPTER
theory-of-algebraic-geometry-1.tex	ALGEBRAIC_GEOMETRY	T07.SECTION	SECTION_OR_SUBSECTION	presheaf|restriction map	presheaves	VI/12	MIGRATE	100	CURATED_TOPIC_MAP	YES	chapters/tex/theory-of-algebraic-geometry-1.tex	CANONICAL_CHAPTER	books/vol06_algebraic_geometry/chapters/ch12_presheaves/chapter.tex	YES	FROZEN	COMPLETE	MAPPED_TO_FROZEN_CANONICAL_CHAPTER
theory-of-algebraic-geometry-1.tex	ALGEBRAIC_GEOMETRY	T08.SECTION	SECTION_OR_SUBSECTION	sheaf|stalk|germ	sheaves and stalks	VI/13	MIGRATE	100	CURATED_TOPIC_MAP	YES	chapters/tex/theory-of-algebraic-geometry-1.tex	CANONICAL_CHAPTER	books/vol06_algebraic_geometry/chapters/ch13_sheaves_stalks/chapter.tex	YES	FROZEN	COMPLETE	MAPPED_TO_FROZEN_CANONICAL_CHAPTER
theory-of-algebraic-geometry-1.tex	ALGEBRAIC_GEOMETRY	T09.SECTION	SECTION_OR_SUBSECTION	sheafification|espace étalé|etale space	sheafification	VI/14	MIGRATE	100	CURATED_TOPIC_MAP	YES	chapters/tex/theory-of-algebraic-geometry-1.tex	CANONICAL_CHAPTER	books/vol06_algebraic_geometry/chapters/ch14_sheafification/chapter.tex	YES	FROZEN	COMPLETE	MAPPED_TO_FROZEN_CANONICAL_CHAPTER
theory-of-algebraic-geometry-1.tex	ALGEBRAIC_GEOMETRY	T10.SECTION	SECTION_OR_SUBSECTION	kernel of sheaf|image of sheaf|quotient sheaf	kernels images quotients	VI/15	MIGRATE	100	CURATED_TOPIC_MAP	YES	chapters/tex/theory-of-algebraic-geometry-1.tex	CANONICAL_CHAPTER	books/vol06_algebraic_geometry/chapters/ch15_kernels_images_quotients/chapter.tex	YES	FROZEN	COMPLETE	MAPPED_TO_FROZEN_CANONICAL_CHAPTER
theory-of-algebraic-geometry-1.tex	ALGEBRAIC_GEOMETRY	T11.SECTION	SECTION_OR_SUBSECTION	exactness|stalkwise criterion	exactness of sheaves	VI/16	MIGRATE	100	CURATED_TOPIC_MAP	YES	chapters/tex/theory-of-algebraic-geometry-1.tex	CANONICAL_CHAPTER	books/vol06_algebraic_geometry/chapters/ch16_exact_sequences_sheaves/chapter.tex	YES	FROZEN	COMPLETE	MAPPED_TO_FROZEN_CANONICAL_CHAPTER
theory-of-algebraic-geometry-1.tex	ALGEBRAIC_GEOMETRY	T01.EXERCISE_CHILDREN	PROBLEM_EXERCISE_SOLUTION	descendant-of(prime ideal|Spec|spectrum)	problem|exercise|solution|worked problem	VI/07	MIGRATE	90	EXHAUSTIVE_BY_INHERITANCE	YES	chapters/tex/theory-of-algebraic-geometry-1.tex	CANONICAL_CHAPTER	books/vol06_algebraic_geometry/chapters/ch07_spectrum_of_a_ring/chapter.tex	YES	FROZEN	COMPLETE	MAPPED_TO_FROZEN_CANONICAL_CHAPTER
theory-of-algebraic-geometry-1.tex	ALGEBRAIC_GEOMETRY	T01.THEORY_CHILDREN	THEOREM_LIKE	descendant-of(prime ideal|Spec|spectrum)	definition|theorem|lemma|proposition|corollary|remark|warning|example	VI/07	MIGRATE	90	EXHAUSTIVE_BY_INHERITANCE	YES	chapters/tex/theory-of-algebraic-geometry-1.tex	CANONICAL_CHAPTER	books/vol06_algebraic_geometry/chapters/ch07_spectrum_of_a_ring/chapter.tex	YES	FROZEN	COMPLETE	MAPPED_TO_FROZEN_CANONICAL_CHAPTER
theory-of-algebraic-geometry-1.tex	ALGEBRAIC_GEOMETRY	T02.EXERCISE_CHILDREN	PROBLEM_EXERCISE_SOLUTION	descendant-of(basic open|D(f)|distinguished open)	problem|exercise|solution|worked problem	VI/08	MIGRATE	90	EXHAUSTIVE_BY_INHERITANCE	YES	chapters/tex/theory-of-algebraic-geometry-1.tex	CANONICAL_CHAPTER	books/vol06_algebraic_geometry/chapters/ch08_basic_open_sets/chapter.tex	YES	FROZEN	COMPLETE	MAPPED_TO_FROZEN_CANONICAL_CHAPTER
theory-of-algebraic-geometry-1.tex	ALGEBRAIC_GEOMETRY	T02.THEORY_CHILDREN	THEOREM_LIKE	descendant-of(basic open|D(f)|distinguished open)	definition|theorem|lemma|proposition|corollary|remark|warning|example	VI/08	MIGRATE	90	EXHAUSTIVE_BY_INHERITANCE	YES	chapters/tex/theory-of-algebraic-geometry-1.tex	CANONICAL_CHAPTER	books/vol06_algebraic_geometry/chapters/ch08_basic_open_sets/chapter.tex	YES	FROZEN	COMPLETE	MAPPED_TO_FROZEN_CANONICAL_CHAPTER
theory-of-algebraic-geometry-1.tex	ALGEBRAIC_GEOMETRY	T03.EXERCISE_CHILDREN	PROBLEM_EXERCISE_SOLUTION	descendant-of(localization|invert f|A_f)	problem|exercise|solution|worked problem	VI/08	MIGRATE	90	EXHAUSTIVE_BY_INHERITANCE	YES	chapters/tex/theory-of-algebraic-geometry-1.tex	CANONICAL_CHAPTER	books/vol06_algebraic_geometry/chapters/ch08_basic_open_sets/chapter.tex	YES	FROZEN	COMPLETE	MAPPED_TO_FROZEN_CANONICAL_CHAPTER
theory-of-algebraic-geometry-1.tex	ALGEBRAIC_GEOMETRY	T03.THEORY_CHILDREN	THEOREM_LIKE	descendant-of(localization|invert f|A_f)	definition|theorem|lemma|proposition|corollary|remark|warning|example	VI/08	MIGRATE	90	EXHAUSTIVE_BY_INHERITANCE	YES	chapters/tex/theory-of-algebraic-geometry-1.tex	CANONICAL_CHAPTER	books/vol06_algebraic_geometry/chapters/ch08_basic_open_sets/chapter.tex	YES	FROZEN	COMPLETE	MAPPED_TO_FROZEN_CANONICAL_CHAPTER
theory-of-algebraic-geometry-1.tex	ALGEBRAIC_GEOMETRY	T04.EXERCISE_CHILDREN	PROBLEM_EXERCISE_SOLUTION	descendant-of(generic point|closed point|maximal ideal)	problem|exercise|solution|worked problem	VI/09	MIGRATE	90	EXHAUSTIVE_BY_INHERITANCE	YES	chapters/tex/theory-of-algebraic-geometry-1.tex	CANONICAL_CHAPTER	books/vol06_algebraic_geometry/chapters/ch09_generic_closed_points/chapter.tex	YES	FROZEN	COMPLETE	MAPPED_TO_FROZEN_CANONICAL_CHAPTER
theory-of-algebraic-geometry-1.tex	ALGEBRAIC_GEOMETRY	T04.THEORY_CHILDREN	THEOREM_LIKE	descendant-of(generic point|closed point|maximal ideal)	definition|theorem|lemma|proposition|corollary|remark|warning|example	VI/09	MIGRATE	90	EXHAUSTIVE_BY_INHERITANCE	YES	chapters/tex/theory-of-algebraic-geometry-1.tex	CANONICAL_CHAPTER	books/vol06_algebraic_geometry/chapters/ch09_generic_closed_points/chapter.tex	YES	FROZEN	COMPLETE	MAPPED_TO_FROZEN_CANONICAL_CHAPTER
theory-of-algebraic-geometry-1.tex	ALGEBRAIC_GEOMETRY	T05.EXERCISE_CHILDREN	PROBLEM_EXERCISE_SOLUTION	descendant-of(nilpotent|nilradical|reduced)	problem|exercise|solution|worked problem	VI/10	MIGRATE	90	EXHAUSTIVE_BY_INHERITANCE	YES	chapters/tex/theory-of-algebraic-geometry-1.tex	CANONICAL_CHAPTER	books/vol06_algebraic_geometry/chapters/ch10_reduced_nonreduced_geometry/chapter.tex	YES	FROZEN	COMPLETE	MAPPED_TO_FROZEN_CANONICAL_CHAPTER
theory-of-algebraic-geometry-1.tex	ALGEBRAIC_GEOMETRY	T05.THEORY_CHILDREN	THEOREM_LIKE	descendant-of(nilpotent|nilradical|reduced)	definition|theorem|lemma|proposition|corollary|remark|warning|example	VI/10	MIGRATE	90	EXHAUSTIVE_BY_INHERITANCE	YES	chapters/tex/theory-of-algebraic-geometry-1.tex	CANONICAL_CHAPTER	books/vol06_algebraic_geometry/chapters/ch10_reduced_nonreduced_geometry/chapter.tex	YES	FROZEN	COMPLETE	MAPPED_TO_FROZEN_CANONICAL_CHAPTER
theory-of-algebraic-geometry-1.tex	ALGEBRAIC_GEOMETRY	T06.EXERCISE_CHILDREN	PROBLEM_EXERCISE_SOLUTION	descendant-of(connected|clopen|idempotent|product ring)	problem|exercise|solution|worked problem	VI/05	MIGRATE	90	EXHAUSTIVE_BY_INHERITANCE	YES	chapters/tex/theory-of-algebraic-geometry-1.tex	CANONICAL_CHAPTER	books/vol06_algebraic_geometry/chapters/ch05_irreducibility_components/chapter.tex	YES	FROZEN	COMPLETE	MAPPED_TO_FROZEN_CANONICAL_CHAPTER
theory-of-algebraic-geometry-1.tex	ALGEBRAIC_GEOMETRY	T06.THEORY_CHILDREN	THEOREM_LIKE	descendant-of(connected|clopen|idempotent|product ring)	definition|theorem|lemma|proposition|corollary|remark|warning|example	VI/05	MIGRATE	90	EXHAUSTIVE_BY_INHERITANCE	YES	chapters/tex/theory-of-algebraic-geometry-1.tex	CANONICAL_CHAPTER	books/vol06_algebraic_geometry/chapters/ch05_irreducibility_components/chapter.tex	YES	FROZEN	COMPLETE	MAPPED_TO_FROZEN_CANONICAL_CHAPTER
theory-of-algebraic-geometry-1.tex	ALGEBRAIC_GEOMETRY	T07.EXERCISE_CHILDREN	PROBLEM_EXERCISE_SOLUTION	descendant-of(presheaf|restriction map)	problem|exercise|solution|worked problem	VI/12	MIGRATE	90	EXHAUSTIVE_BY_INHERITANCE	YES	chapters/tex/theory-of-algebraic-geometry-1.tex	CANONICAL_CHAPTER	books/vol06_algebraic_geometry/chapters/ch12_presheaves/chapter.tex	YES	FROZEN	COMPLETE	MAPPED_TO_FROZEN_CANONICAL_CHAPTER
theory-of-algebraic-geometry-1.tex	ALGEBRAIC_GEOMETRY	T07.THEORY_CHILDREN	THEOREM_LIKE	descendant-of(presheaf|restriction map)	definition|theorem|lemma|proposition|corollary|remark|warning|example	VI/12	MIGRATE	90	EXHAUSTIVE_BY_INHERITANCE	YES	chapters/tex/theory-of-algebraic-geometry-1.tex	CANONICAL_CHAPTER	books/vol06_algebraic_geometry/chapters/ch12_presheaves/chapter.tex	YES	FROZEN	COMPLETE	MAPPED_TO_FROZEN_CANONICAL_CHAPTER
theory-of-algebraic-geometry-1.tex	ALGEBRAIC_GEOMETRY	T08.EXERCISE_CHILDREN	PROBLEM_EXERCISE_SOLUTION	descendant-of(sheaf|stalk|germ)	problem|exercise|solution|worked problem	VI/13	MIGRATE	90	EXHAUSTIVE_BY_INHERITANCE	YES	chapters/tex/theory-of-algebraic-geometry-1.tex	CANONICAL_CHAPTER	books/vol06_algebraic_geometry/chapters/ch13_sheaves_stalks/chapter.tex	YES	FROZEN	COMPLETE	MAPPED_TO_FROZEN_CANONICAL_CHAPTER
theory-of-algebraic-geometry-1.tex	ALGEBRAIC_GEOMETRY	T08.THEORY_CHILDREN	THEOREM_LIKE	descendant-of(sheaf|stalk|germ)	definition|theorem|lemma|proposition|corollary|remark|warning|example	VI/13	MIGRATE	90	EXHAUSTIVE_BY_INHERITANCE	YES	chapters/tex/theory-of-algebraic-geometry-1.tex	CANONICAL_CHAPTER	books/vol06_algebraic_geometry/chapters/ch13_sheaves_stalks/chapter.tex	YES	FROZEN	COMPLETE	MAPPED_TO_FROZEN_CANONICAL_CHAPTER
theory-of-algebraic-geometry-1.tex	ALGEBRAIC_GEOMETRY	T09.EXERCISE_CHILDREN	PROBLEM_EXERCISE_SOLUTION	descendant-of(sheafification|espace étalé|etale space)	problem|exercise|solution|worked problem	VI/14	MIGRATE	90	EXHAUSTIVE_BY_INHERITANCE	YES	chapters/tex/theory-of-algebraic-geometry-1.tex	CANONICAL_CHAPTER	books/vol06_algebraic_geometry/chapters/ch14_sheafification/chapter.tex	YES	FROZEN	COMPLETE	MAPPED_TO_FROZEN_CANONICAL_CHAPTER
theory-of-algebraic-geometry-1.tex	ALGEBRAIC_GEOMETRY	T09.THEORY_CHILDREN	THEOREM_LIKE	descendant-of(sheafification|espace étalé|etale space)	definition|theorem|lemma|proposition|corollary|remark|warning|example	VI/14	MIGRATE	90	EXHAUSTIVE_BY_INHERITANCE	YES	chapters/tex/theory-of-algebraic-geometry-1.tex	CANONICAL_CHAPTER	books/vol06_algebraic_geometry/chapters/ch14_sheafification/chapter.tex	YES	FROZEN	COMPLETE	MAPPED_TO_FROZEN_CANONICAL_CHAPTER
theory-of-algebraic-geometry-1.tex	ALGEBRAIC_GEOMETRY	T10.EXERCISE_CHILDREN	PROBLEM_EXERCISE_SOLUTION	descendant-of(kernel of sheaf|image of sheaf|quotient sheaf)	problem|exercise|solution|worked problem	VI/15	MIGRATE	90	EXHAUSTIVE_BY_INHERITANCE	YES	chapters/tex/theory-of-algebraic-geometry-1.tex	CANONICAL_CHAPTER	books/vol06_algebraic_geometry/chapters/ch15_kernels_images_quotients/chapter.tex	YES	FROZEN	COMPLETE	MAPPED_TO_FROZEN_CANONICAL_CHAPTER
theory-of-algebraic-geometry-1.tex	ALGEBRAIC_GEOMETRY	T10.THEORY_CHILDREN	THEOREM_LIKE	descendant-of(kernel of sheaf|image of sheaf|quotient sheaf)	definition|theorem|lemma|proposition|corollary|remark|warning|example	VI/15	MIGRATE	90	EXHAUSTIVE_BY_INHERITANCE	YES	chapters/tex/theory-of-algebraic-geometry-1.tex	CANONICAL_CHAPTER	books/vol06_algebraic_geometry/chapters/ch15_kernels_images_quotients/chapter.tex	YES	FROZEN	COMPLETE	MAPPED_TO_FROZEN_CANONICAL_CHAPTER
theory-of-algebraic-geometry-1.tex	ALGEBRAIC_GEOMETRY	T11.EXERCISE_CHILDREN	PROBLEM_EXERCISE_SOLUTION	descendant-of(exactness|stalkwise criterion)	problem|exercise|solution|worked problem	VI/16	MIGRATE	90	EXHAUSTIVE_BY_INHERITANCE	YES	chapters/tex/theory-of-algebraic-geometry-1.tex	CANONICAL_CHAPTER	books/vol06_algebraic_geometry/chapters/ch16_exact_sequences_sheaves/chapter.tex	YES	FROZEN	COMPLETE	MAPPED_TO_FROZEN_CANONICAL_CHAPTER
theory-of-algebraic-geometry-1.tex	ALGEBRAIC_GEOMETRY	T11.THEORY_CHILDREN	THEOREM_LIKE	descendant-of(exactness|stalkwise criterion)	definition|theorem|lemma|proposition|corollary|remark|warning|example	VI/16	MIGRATE	90	EXHAUSTIVE_BY_INHERITANCE	YES	chapters/tex/theory-of-algebraic-geometry-1.tex	CANONICAL_CHAPTER	books/vol06_algebraic_geometry/chapters/ch16_exact_sequences_sheaves/chapter.tex	YES	FROZEN	COMPLETE	MAPPED_TO_FROZEN_CANONICAL_CHAPTER
theory-of-algebraic-geometry-1.tex	ALGEBRAIC_GEOMETRY	FALLBACK.ALL_UNMATCHED	ANY_UNMATCHED_BLOCK	* unmatched after higher-precedence selectors	all remaining sections/theorem-like/problem blocks	VI/07	MIGRATE	10	COVERED_PENDING_INSTANCE_DIFF	YES	chapters/tex/theory-of-algebraic-geometry-1.tex	CANONICAL_CHAPTER	books/vol06_algebraic_geometry/chapters/ch07_spectrum_of_a_ring/chapter.tex	YES	FROZEN	COMPLETE	MAPPED_TO_FROZEN_CANONICAL_CHAPTER
theory-of-algebraic-geometry-10.tex	ALGEBRAIC_GEOMETRY	T01.SECTION	SECTION_OR_SUBSECTION	divisor|Picard|line bundle|coherent	divisors and line bundles	VI/39	COMPARE_AND_MIGRATE	100	CURATED_TOPIC_MAP	YES	chapters/tex/theory-of-algebraic-geometry-10.tex	CANONICAL_CHAPTER	books/vol06_algebraic_geometry/chapters/ch39_weil_divisors/chapter.tex	YES	FROZEN	COMPLETE	MAPPED_TO_FROZEN_CANONICAL_CHAPTER
theory-of-algebraic-geometry-10.tex	ALGEBRAIC_GEOMETRY	T01.EXERCISE_CHILDREN	PROBLEM_EXERCISE_SOLUTION	descendant-of(divisor|Picard|line bundle|coherent)	problem|exercise|solution|worked problem	VI/39	COMPARE_AND_MIGRATE	90	EXHAUSTIVE_BY_INHERITANCE	YES	chapters/tex/theory-of-algebraic-geometry-10.tex	CANONICAL_CHAPTER	books/vol06_algebraic_geometry/chapters/ch39_weil_divisors/chapter.tex	YES	FROZEN	COMPLETE	MAPPED_TO_FROZEN_CANONICAL_CHAPTER
theory-of-algebraic-geometry-10.tex	ALGEBRAIC_GEOMETRY	T01.THEORY_CHILDREN	THEOREM_LIKE	descendant-of(divisor|Picard|line bundle|coherent)	definition|theorem|lemma|proposition|corollary|remark|warning|example	VI/39	COMPARE_AND_MIGRATE	90	EXHAUSTIVE_BY_INHERITANCE	YES	chapters/tex/theory-of-algebraic-geometry-10.tex	CANONICAL_CHAPTER	books/vol06_algebraic_geometry/chapters/ch39_weil_divisors/chapter.tex	YES	FROZEN	COMPLETE	MAPPED_TO_FROZEN_CANONICAL_CHAPTER
theory-of-algebraic-geometry-10.tex	ALGEBRAIC_GEOMETRY	FALLBACK.ALL_UNMATCHED	ANY_UNMATCHED_BLOCK	* unmatched after higher-precedence selectors	all remaining sections/theorem-like/problem blocks	VI/39	COMPARE_AND_MIGRATE	10	COVERED_PENDING_INSTANCE_DIFF	YES	chapters/tex/theory-of-algebraic-geometry-10.tex	CANONICAL_CHAPTER	books/vol06_algebraic_geometry/chapters/ch39_weil_divisors/chapter.tex	YES	FROZEN	COMPLETE	MAPPED_TO_FROZEN_CANONICAL_CHAPTER
theory-of-algebraic-geometry-11.tex	ALGEBRAIC_GEOMETRY	T01.SECTION	SECTION_OR_SUBSECTION	flabby|flasque	flabby sheaves	VI/46	MIGRATE	100	CURATED_TOPIC_MAP	YES	chapters/tex/theory-of-algebraic-geometry-11.tex	CANONICAL_CHAPTER	books/vol06_algebraic_geometry/chapters/ch46_flabby_sheaves/chapter.tex	YES	FROZEN	COMPLETE	MAPPED_TO_FROZEN_CANONICAL_CHAPTER
theory-of-algebraic-geometry-11.tex	ALGEBRAIC_GEOMETRY	T02.SECTION	SECTION_OR_SUBSECTION	Čech|Cech	Cech cohomology	VI/47	MIGRATE	100	CURATED_TOPIC_MAP	YES	chapters/tex/theory-of-algebraic-geometry-11.tex	CANONICAL_CHAPTER	books/vol06_algebraic_geometry/chapters/ch47_ech_cohomology/chapter.tex	YES	FROZEN	COMPLETE	MAPPED_TO_FROZEN_CANONICAL_CHAPTER
theory-of-algebraic-geometry-11.tex	ALGEBRAIC_GEOMETRY	T03.SECTION	SECTION_OR_SUBSECTION	long exact|cohomology exact	exact sequences cohomology	VI/48	MIGRATE	100	CURATED_TOPIC_MAP	YES	chapters/tex/theory-of-algebraic-geometry-11.tex	CANONICAL_CHAPTER	books/vol06_algebraic_geometry/chapters/ch48_exact_sequences_and_cohomology/chapter.tex	YES	FROZEN	COMPLETE	MAPPED_TO_FROZEN_CANONICAL_CHAPTER
theory-of-algebraic-geometry-11.tex	ALGEBRAIC_GEOMETRY	T04.SECTION	SECTION_OR_SUBSECTION	acyclic|vanishing|flabby resolution	vanishing	VI/49	MIGRATE	100	CURATED_TOPIC_MAP	YES	chapters/tex/theory-of-algebraic-geometry-11.tex	CANONICAL_CHAPTER	books/vol06_algebraic_geometry/chapters/ch49_basic_vanishing_results/chapter.tex	YES	FROZEN	COMPLETE	MAPPED_TO_FROZEN_CANONICAL_CHAPTER
theory-of-algebraic-geometry-11.tex	ALGEBRAIC_GEOMETRY	T01.EXERCISE_CHILDREN	PROBLEM_EXERCISE_SOLUTION	descendant-of(flabby|flasque)	problem|exercise|solution|worked problem	VI/46	MIGRATE	90	EXHAUSTIVE_BY_INHERITANCE	YES	chapters/tex/theory-of-algebraic-geometry-11.tex	CANONICAL_CHAPTER	books/vol06_algebraic_geometry/chapters/ch46_flabby_sheaves/chapter.tex	YES	FROZEN	COMPLETE	MAPPED_TO_FROZEN_CANONICAL_CHAPTER
theory-of-algebraic-geometry-11.tex	ALGEBRAIC_GEOMETRY	T01.THEORY_CHILDREN	THEOREM_LIKE	descendant-of(flabby|flasque)	definition|theorem|lemma|proposition|corollary|remark|warning|example	VI/46	MIGRATE	90	EXHAUSTIVE_BY_INHERITANCE	YES	chapters/tex/theory-of-algebraic-geometry-11.tex	CANONICAL_CHAPTER	books/vol06_algebraic_geometry/chapters/ch46_flabby_sheaves/chapter.tex	YES	FROZEN	COMPLETE	MAPPED_TO_FROZEN_CANONICAL_CHAPTER
theory-of-algebraic-geometry-11.tex	ALGEBRAIC_GEOMETRY	T02.EXERCISE_CHILDREN	PROBLEM_EXERCISE_SOLUTION	descendant-of(Čech|Cech)	problem|exercise|solution|worked problem	VI/47	MIGRATE	90	EXHAUSTIVE_BY_INHERITANCE	YES	chapters/tex/theory-of-algebraic-geometry-11.tex	CANONICAL_CHAPTER	books/vol06_algebraic_geometry/chapters/ch47_ech_cohomology/chapter.tex	YES	FROZEN	COMPLETE	MAPPED_TO_FROZEN_CANONICAL_CHAPTER
