source_file	source_family	source_block_id	block_kind	source_selector	source_title_or_pattern	destination	destination_title	action	precedence	coverage_rule	canonical_source	notes	audit_status
sheaves_notes_reorganized.tex	SUPPORT	FALLBACK.ALL_UNMATCHED	ANY_UNMATCHED_BLOCK	* unmatched after higher-precedence selectors	all remaining sections/theorem-like/problem blocks	VI/12	Presheaves	PREFERRED_SOURCE	10	FILE_FALLBACK	YES	Safety-net destination. During chapter reconstruction, split any false-positive block before deleting the legacy file.	COVERED_PENDING_INSTANCE_DIFF
theory-of-algebraic-geometry-1.tex	ALGEBRAIC_GEOMETRY	T01.SECTION	SECTION_OR_SUBSECTION	prime ideal|Spec|spectrum	prime spectra	VI/07	The Spectrum of a Ring	MIGRATE	100	EXPLICIT_SELECTOR	YES		CURATED_TOPIC_MAP
theory-of-algebraic-geometry-1.tex	ALGEBRAIC_GEOMETRY	T02.SECTION	SECTION_OR_SUBSECTION	basic open|D(f)|distinguished open	basic opens	VI/08	Basic Open Sets D(f)	MIGRATE	100	EXPLICIT_SELECTOR	YES		CURATED_TOPIC_MAP
theory-of-algebraic-geometry-1.tex	ALGEBRAIC_GEOMETRY	T03.SECTION	SECTION_OR_SUBSECTION	localization|invert f|A_f	localization interpretation	VI/08	Basic Open Sets D(f)	MIGRATE	100	EXPLICIT_SELECTOR	YES		CURATED_TOPIC_MAP
theory-of-algebraic-geometry-1.tex	ALGEBRAIC_GEOMETRY	T04.SECTION	SECTION_OR_SUBSECTION	generic point|closed point|maximal ideal	generic and closed points	VI/09	Generic and Closed Points	MIGRATE	100	EXPLICIT_SELECTOR	YES		CURATED_TOPIC_MAP
theory-of-algebraic-geometry-1.tex	ALGEBRAIC_GEOMETRY	T05.SECTION	SECTION_OR_SUBSECTION	nilpotent|nilradical|reduced	nilpotents reduced geometry	VI/10	Reduced and Nonreduced Geometry	MIGRATE	100	EXPLICIT_SELECTOR	YES		CURATED_TOPIC_MAP
theory-of-algebraic-geometry-1.tex	ALGEBRAIC_GEOMETRY	T06.SECTION	SECTION_OR_SUBSECTION	connected|clopen|idempotent|product ring	connectedness and idempotents	VI/05	Irreducibility, Components and Connectedness	MIGRATE	100	EXPLICIT_SELECTOR	YES		CURATED_TOPIC_MAP
theory-of-algebraic-geometry-1.tex	ALGEBRAIC_GEOMETRY	T07.SECTION	SECTION_OR_SUBSECTION	presheaf|restriction map	presheaves	VI/12	Presheaves	MIGRATE	100	EXPLICIT_SELECTOR	YES		CURATED_TOPIC_MAP
theory-of-algebraic-geometry-1.tex	ALGEBRAIC_GEOMETRY	T08.SECTION	SECTION_OR_SUBSECTION	sheaf|stalk|germ	sheaves and stalks	VI/13	Sheaves and Stalks	MIGRATE	100	EXPLICIT_SELECTOR	YES		CURATED_TOPIC_MAP
theory-of-algebraic-geometry-1.tex	ALGEBRAIC_GEOMETRY	T09.SECTION	SECTION_OR_SUBSECTION	sheafification|espace étalé|etale space	sheafification	VI/14	Sheafification	MIGRATE	100	EXPLICIT_SELECTOR	YES		CURATED_TOPIC_MAP
theory-of-algebraic-geometry-1.tex	ALGEBRAIC_GEOMETRY	T10.SECTION	SECTION_OR_SUBSECTION	kernel of sheaf|image of sheaf|quotient sheaf	kernels images quotients	VI/15	Kernels, Images and Quotients of Sheaves	MIGRATE	100	EXPLICIT_SELECTOR	YES		CURATED_TOPIC_MAP
theory-of-algebraic-geometry-1.tex	ALGEBRAIC_GEOMETRY	T11.SECTION	SECTION_OR_SUBSECTION	exactness|stalkwise criterion	exactness of sheaves	VI/16	Exact Sequences of Sheaves	MIGRATE	100	EXPLICIT_SELECTOR	YES		CURATED_TOPIC_MAP
theory-of-algebraic-geometry-1.tex	ALGEBRAIC_GEOMETRY	T01.EXERCISE_CHILDREN	PROBLEM_EXERCISE_SOLUTION	descendant-of(prime ideal|Spec|spectrum)	problem|exercise|solution|worked problem	VI/07	The Spectrum of a Ring	MIGRATE	90	INHERIT_FROM_MATCHED_SECTION	YES	All problem/exercise/solution blocks under the matched thematic section inherit this destination.	EXHAUSTIVE_BY_INHERITANCE
theory-of-algebraic-geometry-1.tex	ALGEBRAIC_GEOMETRY	T01.THEORY_CHILDREN	THEOREM_LIKE	descendant-of(prime ideal|Spec|spectrum)	definition|theorem|lemma|proposition|corollary|remark|warning|example	VI/07	The Spectrum of a Ring	MIGRATE	90	INHERIT_FROM_MATCHED_SECTION	YES	All theorem-like blocks under the matched thematic section inherit this destination.	EXHAUSTIVE_BY_INHERITANCE
theory-of-algebraic-geometry-1.tex	ALGEBRAIC_GEOMETRY	T02.EXERCISE_CHILDREN	PROBLEM_EXERCISE_SOLUTION	descendant-of(basic open|D(f)|distinguished open)	problem|exercise|solution|worked problem	VI/08	Basic Open Sets D(f)	MIGRATE	90	INHERIT_FROM_MATCHED_SECTION	YES	All problem/exercise/solution blocks under the matched thematic section inherit this destination.	EXHAUSTIVE_BY_INHERITANCE
theory-of-algebraic-geometry-1.tex	ALGEBRAIC_GEOMETRY	T02.THEORY_CHILDREN	THEOREM_LIKE	descendant-of(basic open|D(f)|distinguished open)	definition|theorem|lemma|proposition|corollary|remark|warning|example	VI/08	Basic Open Sets D(f)	MIGRATE	90	INHERIT_FROM_MATCHED_SECTION	YES	All theorem-like blocks under the matched thematic section inherit this destination.	EXHAUSTIVE_BY_INHERITANCE
theory-of-algebraic-geometry-1.tex	ALGEBRAIC_GEOMETRY	T03.EXERCISE_CHILDREN	PROBLEM_EXERCISE_SOLUTION	descendant-of(localization|invert f|A_f)	problem|exercise|solution|worked problem	VI/08	Basic Open Sets D(f)	MIGRATE	90	INHERIT_FROM_MATCHED_SECTION	YES	All problem/exercise/solution blocks under the matched thematic section inherit this destination.	EXHAUSTIVE_BY_INHERITANCE
theory-of-algebraic-geometry-1.tex	ALGEBRAIC_GEOMETRY	T03.THEORY_CHILDREN	THEOREM_LIKE	descendant-of(localization|invert f|A_f)	definition|theorem|lemma|proposition|corollary|remark|warning|example	VI/08	Basic Open Sets D(f)	MIGRATE	90	INHERIT_FROM_MATCHED_SECTION	YES	All theorem-like blocks under the matched thematic section inherit this destination.	EXHAUSTIVE_BY_INHERITANCE
theory-of-algebraic-geometry-1.tex	ALGEBRAIC_GEOMETRY	T04.EXERCISE_CHILDREN	PROBLEM_EXERCISE_SOLUTION	descendant-of(generic point|closed point|maximal ideal)	problem|exercise|solution|worked problem	VI/09	Generic and Closed Points	MIGRATE	90	INHERIT_FROM_MATCHED_SECTION	YES	All problem/exercise/solution blocks under the matched thematic section inherit this destination.	EXHAUSTIVE_BY_INHERITANCE
theory-of-algebraic-geometry-1.tex	ALGEBRAIC_GEOMETRY	T04.THEORY_CHILDREN	THEOREM_LIKE	descendant-of(generic point|closed point|maximal ideal)	definition|theorem|lemma|proposition|corollary|remark|warning|example	VI/09	Generic and Closed Points	MIGRATE	90	INHERIT_FROM_MATCHED_SECTION	YES	All theorem-like blocks under the matched thematic section inherit this destination.	EXHAUSTIVE_BY_INHERITANCE
theory-of-algebraic-geometry-1.tex	ALGEBRAIC_GEOMETRY	T05.EXERCISE_CHILDREN	PROBLEM_EXERCISE_SOLUTION	descendant-of(nilpotent|nilradical|reduced)	problem|exercise|solution|worked problem	VI/10	Reduced and Nonreduced Geometry	MIGRATE	90	INHERIT_FROM_MATCHED_SECTION	YES	All problem/exercise/solution blocks under the matched thematic section inherit this destination.	EXHAUSTIVE_BY_INHERITANCE
theory-of-algebraic-geometry-1.tex	ALGEBRAIC_GEOMETRY	T05.THEORY_CHILDREN	THEOREM_LIKE	descendant-of(nilpotent|nilradical|reduced)	definition|theorem|lemma|proposition|corollary|remark|warning|example	VI/10	Reduced and Nonreduced Geometry	MIGRATE	90	INHERIT_FROM_MATCHED_SECTION	YES	All theorem-like blocks under the matched thematic section inherit this destination.	EXHAUSTIVE_BY_INHERITANCE
theory-of-algebraic-geometry-1.tex	ALGEBRAIC_GEOMETRY	T06.EXERCISE_CHILDREN	PROBLEM_EXERCISE_SOLUTION	descendant-of(connected|clopen|idempotent|product ring)	problem|exercise|solution|worked problem	VI/05	Irreducibility, Components and Connectedness	MIGRATE	90	INHERIT_FROM_MATCHED_SECTION	YES	All problem/exercise/solution blocks under the matched thematic section inherit this destination.	EXHAUSTIVE_BY_INHERITANCE
theory-of-algebraic-geometry-1.tex	ALGEBRAIC_GEOMETRY	T06.THEORY_CHILDREN	THEOREM_LIKE	descendant-of(connected|clopen|idempotent|product ring)	definition|theorem|lemma|proposition|corollary|remark|warning|example	VI/05	Irreducibility, Components and Connectedness	MIGRATE	90	INHERIT_FROM_MATCHED_SECTION	YES	All theorem-like blocks under the matched thematic section inherit this destination.	EXHAUSTIVE_BY_INHERITANCE
theory-of-algebraic-geometry-1.tex	ALGEBRAIC_GEOMETRY	T07.EXERCISE_CHILDREN	PROBLEM_EXERCISE_SOLUTION	descendant-of(presheaf|restriction map)	problem|exercise|solution|worked problem	VI/12	Presheaves	MIGRATE	90	INHERIT_FROM_MATCHED_SECTION	YES	All problem/exercise/solution blocks under the matched thematic section inherit this destination.	EXHAUSTIVE_BY_INHERITANCE
theory-of-algebraic-geometry-1.tex	ALGEBRAIC_GEOMETRY	T07.THEORY_CHILDREN	THEOREM_LIKE	descendant-of(presheaf|restriction map)	definition|theorem|lemma|proposition|corollary|remark|warning|example	VI/12	Presheaves	MIGRATE	90	INHERIT_FROM_MATCHED_SECTION	YES	All theorem-like blocks under the matched thematic section inherit this destination.	EXHAUSTIVE_BY_INHERITANCE
theory-of-algebraic-geometry-1.tex	ALGEBRAIC_GEOMETRY	T08.EXERCISE_CHILDREN	PROBLEM_EXERCISE_SOLUTION	descendant-of(sheaf|stalk|germ)	problem|exercise|solution|worked problem	VI/13	Sheaves and Stalks	MIGRATE	90	INHERIT_FROM_MATCHED_SECTION	YES	All problem/exercise/solution blocks under the matched thematic section inherit this destination.	EXHAUSTIVE_BY_INHERITANCE
theory-of-algebraic-geometry-1.tex	ALGEBRAIC_GEOMETRY	T08.THEORY_CHILDREN	THEOREM_LIKE	descendant-of(sheaf|stalk|germ)	definition|theorem|lemma|proposition|corollary|remark|warning|example	VI/13	Sheaves and Stalks	MIGRATE	90	INHERIT_FROM_MATCHED_SECTION	YES	All theorem-like blocks under the matched thematic section inherit this destination.	EXHAUSTIVE_BY_INHERITANCE
theory-of-algebraic-geometry-1.tex	ALGEBRAIC_GEOMETRY	T09.EXERCISE_CHILDREN	PROBLEM_EXERCISE_SOLUTION	descendant-of(sheafification|espace étalé|etale space)	problem|exercise|solution|worked problem	VI/14	Sheafification	MIGRATE	90	INHERIT_FROM_MATCHED_SECTION	YES	All problem/exercise/solution blocks under the matched thematic section inherit this destination.	EXHAUSTIVE_BY_INHERITANCE
theory-of-algebraic-geometry-1.tex	ALGEBRAIC_GEOMETRY	T09.THEORY_CHILDREN	THEOREM_LIKE	descendant-of(sheafification|espace étalé|etale space)	definition|theorem|lemma|proposition|corollary|remark|warning|example	VI/14	Sheafification	MIGRATE	90	INHERIT_FROM_MATCHED_SECTION	YES	All theorem-like blocks under the matched thematic section inherit this destination.	EXHAUSTIVE_BY_INHERITANCE
theory-of-algebraic-geometry-1.tex	ALGEBRAIC_GEOMETRY	T10.EXERCISE_CHILDREN	PROBLEM_EXERCISE_SOLUTION	descendant-of(kernel of sheaf|image of sheaf|quotient sheaf)	problem|exercise|solution|worked problem	VI/15	Kernels, Images and Quotients of Sheaves	MIGRATE	90	INHERIT_FROM_MATCHED_SECTION	YES	All problem/exercise/solution blocks under the matched thematic section inherit this destination.	EXHAUSTIVE_BY_INHERITANCE
theory-of-algebraic-geometry-1.tex	ALGEBRAIC_GEOMETRY	T10.THEORY_CHILDREN	THEOREM_LIKE	descendant-of(kernel of sheaf|image of sheaf|quotient sheaf)	definition|theorem|lemma|proposition|corollary|remark|warning|example	VI/15	Kernels, Images and Quotients of Sheaves	MIGRATE	90	INHERIT_FROM_MATCHED_SECTION	YES	All theorem-like blocks under the matched thematic section inherit this destination.	EXHAUSTIVE_BY_INHERITANCE
theory-of-algebraic-geometry-1.tex	ALGEBRAIC_GEOMETRY	T11.EXERCISE_CHILDREN	PROBLEM_EXERCISE_SOLUTION	descendant-of(exactness|stalkwise criterion)	problem|exercise|solution|worked problem	VI/16	Exact Sequences of Sheaves	MIGRATE	90	INHERIT_FROM_MATCHED_SECTION	YES	All problem/exercise/solution blocks under the matched thematic section inherit this destination.	EXHAUSTIVE_BY_INHERITANCE
theory-of-algebraic-geometry-1.tex	ALGEBRAIC_GEOMETRY	T11.THEORY_CHILDREN	THEOREM_LIKE	descendant-of(exactness|stalkwise criterion)	definition|theorem|lemma|proposition|corollary|remark|warning|example	VI/16	Exact Sequences of Sheaves	MIGRATE	90	INHERIT_FROM_MATCHED_SECTION	YES	All theorem-like blocks under the matched thematic section inherit this destination.	EXHAUSTIVE_BY_INHERITANCE
theory-of-algebraic-geometry-1.tex	ALGEBRAIC_GEOMETRY	FALLBACK.ALL_UNMATCHED	ANY_UNMATCHED_BLOCK	* unmatched after higher-precedence selectors	all remaining sections/theorem-like/problem blocks	VI/07	The Spectrum of a Ring	MIGRATE	10	FILE_FALLBACK	YES	Safety-net destination. During chapter reconstruction, split any false-positive block before deleting the legacy file.	COVERED_PENDING_INSTANCE_DIFF
theory-of-algebraic-geometry-10.tex	ALGEBRAIC_GEOMETRY	T01.SECTION	SECTION_OR_SUBSECTION	divisor|Picard|line bundle|coherent	divisors and line bundles	VI/39	Weil Divisors	COMPARE_AND_MIGRATE	100	EXPLICIT_SELECTOR	COMPARE	Strong overlap with AG9; treat as compare-and-migrate, not an independent chapter.; compare AG9; keep unique continuation	CURATED_TOPIC_MAP
theory-of-algebraic-geometry-10.tex	ALGEBRAIC_GEOMETRY	T01.EXERCISE_CHILDREN	PROBLEM_EXERCISE_SOLUTION	descendant-of(divisor|Picard|line bundle|coherent)	problem|exercise|solution|worked problem	VI/39	Weil Divisors	COMPARE_AND_MIGRATE	90	INHERIT_FROM_MATCHED_SECTION	COMPARE	All problem/exercise/solution blocks under the matched thematic section inherit this destination.	EXHAUSTIVE_BY_INHERITANCE
theory-of-algebraic-geometry-10.tex	ALGEBRAIC_GEOMETRY	T01.THEORY_CHILDREN	THEOREM_LIKE	descendant-of(divisor|Picard|line bundle|coherent)	definition|theorem|lemma|proposition|corollary|remark|warning|example	VI/39	Weil Divisors	COMPARE_AND_MIGRATE	90	INHERIT_FROM_MATCHED_SECTION	COMPARE	All theorem-like blocks under the matched thematic section inherit this destination.	EXHAUSTIVE_BY_INHERITANCE
theory-of-algebraic-geometry-10.tex	ALGEBRAIC_GEOMETRY	FALLBACK.ALL_UNMATCHED	ANY_UNMATCHED_BLOCK	* unmatched after higher-precedence selectors	all remaining sections/theorem-like/problem blocks	VI/39	Weil Divisors	COMPARE_AND_MIGRATE	10	FILE_FALLBACK	COMPARE	Safety-net destination. During chapter reconstruction, split any false-positive block before deleting the legacy file.	COVERED_PENDING_INSTANCE_DIFF
theory-of-algebraic-geometry-11.tex	ALGEBRAIC_GEOMETRY	T01.SECTION	SECTION_OR_SUBSECTION	flabby|flasque	flabby sheaves	VI/46	Flabby Sheaves	MIGRATE	100	EXPLICIT_SELECTOR	YES		CURATED_TOPIC_MAP
theory-of-algebraic-geometry-11.tex	ALGEBRAIC_GEOMETRY	T02.SECTION	SECTION_OR_SUBSECTION	Čech|Cech	Cech cohomology	VI/47	Čech Cohomology	MIGRATE	100	EXPLICIT_SELECTOR	YES		CURATED_TOPIC_MAP
theory-of-algebraic-geometry-11.tex	ALGEBRAIC_GEOMETRY	T03.SECTION	SECTION_OR_SUBSECTION	long exact|cohomology exact	exact sequences cohomology	VI/48	Exact Sequences and Cohomology	MIGRATE	100	EXPLICIT_SELECTOR	YES		CURATED_TOPIC_MAP
theory-of-algebraic-geometry-11.tex	ALGEBRAIC_GEOMETRY	T04.SECTION	SECTION_OR_SUBSECTION	acyclic|vanishing|flabby resolution	vanishing	VI/49	Basic Vanishing Results	MIGRATE	100	EXPLICIT_SELECTOR	YES		CURATED_TOPIC_MAP
theory-of-algebraic-geometry-11.tex	ALGEBRAIC_GEOMETRY	T01.EXERCISE_CHILDREN	PROBLEM_EXERCISE_SOLUTION	descendant-of(flabby|flasque)	problem|exercise|solution|worked problem	VI/46	Flabby Sheaves	MIGRATE	90	INHERIT_FROM_MATCHED_SECTION	YES	All problem/exercise/solution blocks under the matched thematic section inherit this destination.	EXHAUSTIVE_BY_INHERITANCE
theory-of-algebraic-geometry-11.tex	ALGEBRAIC_GEOMETRY	T01.THEORY_CHILDREN	THEOREM_LIKE	descendant-of(flabby|flasque)	definition|theorem|lemma|proposition|corollary|remark|warning|example	VI/46	Flabby Sheaves	MIGRATE	90	INHERIT_FROM_MATCHED_SECTION	YES	All theorem-like blocks under the matched thematic section inherit this destination.	EXHAUSTIVE_BY_INHERITANCE
theory-of-algebraic-geometry-11.tex	ALGEBRAIC_GEOMETRY	T02.EXERCISE_CHILDREN	PROBLEM_EXERCISE_SOLUTION	descendant-of(Čech|Cech)	problem|exercise|solution|worked problem	VI/47	Čech Cohomology	MIGRATE	90	INHERIT_FROM_MATCHED_SECTION	YES	All problem/exercise/solution blocks under the matched thematic section inherit this destination.	EXHAUSTIVE_BY_INHERITANCE
theory-of-algebraic-geometry-11.tex	ALGEBRAIC_GEOMETRY	T02.THEORY_CHILDREN	THEOREM_LIKE	descendant-of(Čech|Cech)	definition|theorem|lemma|proposition|corollary|remark|warning|example	VI/47	Čech Cohomology	MIGRATE	90	INHERIT_FROM_MATCHED_SECTION	YES	All theorem-like blocks under the matched thematic section inherit this destination.	EXHAUSTIVE_BY_INHERITANCE
theory-of-algebraic-geometry-11.tex	ALGEBRAIC_GEOMETRY	T03.EXERCISE_CHILDREN	PROBLEM_EXERCISE_SOLUTION	descendant-of(long exact|cohomology exact)	problem|exercise|solution|worked problem	VI/48	Exact Sequences and Cohomology	MIGRATE	90	INHERIT_FROM_MATCHED_SECTION	YES	All problem/exercise/solution blocks under the matched thematic section inherit this destination.	EXHAUSTIVE_BY_INHERITANCE
theory-of-algebraic-geometry-11.tex	ALGEBRAIC_GEOMETRY	T03.THEORY_CHILDREN	THEOREM_LIKE	descendant-of(long exact|cohomology exact)	definition|theorem|lemma|proposition|corollary|remark|warning|example	VI/48	Exact Sequences and Cohomology	MIGRATE	90	INHERIT_FROM_MATCHED_SECTION	YES	All theorem-like blocks under the matched thematic section inherit this destination.	EXHAUSTIVE_BY_INHERITANCE
theory-of-algebraic-geometry-11.tex	ALGEBRAIC_GEOMETRY	T04.EXERCISE_CHILDREN	PROBLEM_EXERCISE_SOLUTION	descendant-of(acyclic|vanishing|flabby resolution)	problem|exercise|solution|worked problem	VI/49	Basic Vanishing Results	MIGRATE	90	INHERIT_FROM_MATCHED_SECTION	YES	All problem/exercise/solution blocks under the matched thematic section inherit this destination.	EXHAUSTIVE_BY_INHERITANCE
theory-of-algebraic-geometry-11.tex	ALGEBRAIC_GEOMETRY	T04.THEORY_CHILDREN	THEOREM_LIKE	descendant-of(acyclic|vanishing|flabby resolution)	definition|theorem|lemma|proposition|corollary|remark|warning|example	VI/49	Basic Vanishing Results	MIGRATE	90	INHERIT_FROM_MATCHED_SECTION	YES	All theorem-like blocks under the matched thematic section inherit this destination.	EXHAUSTIVE_BY_INHERITANCE
theory-of-algebraic-geometry-11.tex	ALGEBRAIC_GEOMETRY	FALLBACK.ALL_UNMATCHED	ANY_UNMATCHED_BLOCK	* unmatched after higher-precedence selectors	all remaining sections/theorem-like/problem blocks	VI/46	Flabby Sheaves	MIGRATE	10	FILE_FALLBACK	YES	Safety-net destination. During chapter reconstruction, split any false-positive block before deleting the legacy file.	COVERED_PENDING_INSTANCE_DIFF
theory-of-algebraic-geometry-12.tex	ALGEBRAIC_GEOMETRY	T01.SECTION	SECTION_OR_SUBSECTION	Riemann surface	Riemann surfaces	IV/22	From Analytic Continuation to Riemann Surfaces	MIGRATE	100	EXPLICIT_SELECTOR	YES		CURATED_TOPIC_MAP
theory-of-algebraic-geometry-12.tex	ALGEBRAIC_GEOMETRY	T02.SECTION	SECTION_OR_SUBSECTION	lattice|complex torus	lattices complex tori	IV/27	Lattices and Complex Tori	MIGRATE	100	EXPLICIT_SELECTOR	YES		CURATED_TOPIC_MAP
theory-of-algebraic-geometry-12.tex	ALGEBRAIC_GEOMETRY	T03.SECTION	SECTION_OR_SUBSECTION	elliptic function	elliptic functions	IV/28	Elliptic Functions	MIGRATE	100	EXPLICIT_SELECTOR	YES		CURATED_TOPIC_MAP
theory-of-algebraic-geometry-12.tex	ALGEBRAIC_GEOMETRY	T04.SECTION	SECTION_OR_SUBSECTION	Weierstrass|\wp	Weierstrass function	IV/29	The Weierstrass ℘-Function	MIGRATE	100	EXPLICIT_SELECTOR	YES		CURATED_TOPIC_MAP
theory-of-algebraic-geometry-12.tex	ALGEBRAIC_GEOMETRY	T01.EXERCISE_CHILDREN	PROBLEM_EXERCISE_SOLUTION	descendant-of(Riemann surface)	problem|exercise|solution|worked problem	IV/22	From Analytic Continuation to Riemann Surfaces	MIGRATE	90	INHERIT_FROM_MATCHED_SECTION	YES	All problem/exercise/solution blocks under the matched thematic section inherit this destination.	EXHAUSTIVE_BY_INHERITANCE
theory-of-algebraic-geometry-12.tex	ALGEBRAIC_GEOMETRY	T01.THEORY_CHILDREN	THEOREM_LIKE	descendant-of(Riemann surface)	definition|theorem|lemma|proposition|corollary|remark|warning|example	IV/22	From Analytic Continuation to Riemann Surfaces	MIGRATE	90	INHERIT_FROM_MATCHED_SECTION	YES	All theorem-like blocks under the matched thematic section inherit this destination.	EXHAUSTIVE_BY_INHERITANCE
theory-of-algebraic-geometry-12.tex	ALGEBRAIC_GEOMETRY	T02.EXERCISE_CHILDREN	PROBLEM_EXERCISE_SOLUTION	descendant-of(lattice|complex torus)	problem|exercise|solution|worked problem	IV/27	Lattices and Complex Tori	MIGRATE	90	INHERIT_FROM_MATCHED_SECTION	YES	All problem/exercise/solution blocks under the matched thematic section inherit this destination.	EXHAUSTIVE_BY_INHERITANCE
theory-of-algebraic-geometry-12.tex	ALGEBRAIC_GEOMETRY	T02.THEORY_CHILDREN	THEOREM_LIKE	descendant-of(lattice|complex torus)	definition|theorem|lemma|proposition|corollary|remark|warning|example	IV/27	Lattices and Complex Tori	MIGRATE	90	INHERIT_FROM_MATCHED_SECTION	YES	All theorem-like blocks under the matched thematic section inherit this destination.	EXHAUSTIVE_BY_INHERITANCE
