chapter	ordinal	label	title	source_line	hint_sha256	hint_words	own_solution_similarity	nearest_neighbor_solution_similarity	duplicate_hint_count	status	hint	notes
III/22	3	exr:iii22-03		242	a56cd893265868af45aa3303b6f287c0c4a0d81c510b799f936bc0190a1a5777	17	0.0909	0.0286	1	PASS	Norm convergence follows by translation continuity plus averaging; write the convolution error as an average of translates.	-
III/22	4	exr:iii22-04		252	ebf1cce262a86a60c48635d3f52e778e59480ac2b6fecc31a82a84a5dd04df26	13	0.0323	0.0323	1	PASS	Use a cutoff after mollification when compact support inside the domain is required.	-
III/22	5	exr:iii22-05		262	5cff0b615f35552fbf187860e90410e5b1fe4c734705e2c7c93eab320ce50432	19	0.0263	0.0645	1	PASS	Track weak derivatives through convolution: \(D^\alpha(f*\rho_\varepsilon)=(D^\alpha f)*\rho_\varepsilon\) in the weak sense.	-
III/22	6	exr:iii22-06		272	a7d6fcf5f84a1734ca1c8376efdd3e40163c4af2faab1f4c73ad7cd5c11c403c	15	0.0000	0.0238	1	PASS	Boundary conditions may not survive ordinary mollification; modify the construction rather than assuming they do.	-
III/22	7	exr:iii22-07		282	3dc8e72f6c28beb24d56b71be37e4ed3336675ca44343206361e9bf770bc610b	14	0.0571	0.0857	1	PASS	Density in norm is stronger than pointwise approximation; estimate the actual target-space norm.	-
III/22	8	exr:iii22-08		292	bf4d48039a94714be3ca9409d2c638b6a2792b16c455b8160ff47960e95cab60	18	0.0256	0.0263	1	PASS	Choose the approximation scale after fixing the error tolerance so each localization and smoothing error is controlled separately.	-
III/22	9	exr:iii22-expand-01	Mollifier mass	309	984fbf511ca421a81ea18b4c1f9c883698814cb9e507beb6fb521de24102f25e	2	0.0000	0.0000	1	PASS	Scale variables.	-
III/22	10	exr:iii22-expand-02	Mollifier support	319	f22e46c196877edbb7f6e3037eb36c88642d8cb8a53291251784dfe030e15689	3	0.2500	0.0000	1	PASS	Scale by epsilon.	-
III/22	11	exr:iii22-expand-03	Smoothness	329	fb949fa0d87ab134de07d9be52692ede4e8e402d0287ee9917c55e8b7345ecb2	5	0.0833	0.1667	1	PASS	Derivatives fall on rho\_epsilon.	-
III/22	12	exr:iii22-expand-04	Lp convergence	339	393b3bb63ed8824115afaf6c30cc99ba905eb654b1a27b69633ad001588aef21	4	0.0000	0.0000	1	PASS	Use approximate identity theorem.	-
III/22	13	exr:iii22-expand-05	Weak derivative	349	d2306096f05d84da6dd7d3abec3e1250a93297a3373a55cc6206951570ffeeee	2	0.0000	0.0000	2	PASS	Use commutation.	-
III/22	14	exr:iii22-expand-06	Approximate identity proof	361	d43784908e26965dd04366e6b5279dbb3803cd4e060fcf394255099278f88cf6	8	0.0000	0.0000	1	PASS	Write the difference as an average of translations.	-
III/22	15	exr:iii22-expand-07	Derivative commutation	371	0f809fc7d6978421af1960fff2896837f82034ba970d1421786ec2aaee02bf78	6	0.1111	0.0000	1	PASS	Transfer derivatives using the weak identity.	-
III/22	16	exr:iii22-expand-08	Density	381	b5e2e059fe6a121e2200424ce5efd799e431d63cfb7edc0ec402a541c907305b	5	0.0000	0.0000	1	PASS	First truncate spatially, then mollify.	-
III/22	17	exr:iii22-expand-09	Boundary need	391	eb353c7c36cdff86e393b485532f70447c02c0675019f925ca8249fcc11009c8	9	0.1333	0.0000	1	PASS	A nonzero trace creates a jump across the boundary.	-
III/22	18	exr:iii22-expand-10	Linfinity density	403	18dea2afb10851fb77a0c63f9625f6b056b5aa362bfef849e56e782b57e56e15	10	0.2727	0.0769	1	PASS	Uniform norm cannot approximate a nonvanishing constant by compact support.	-
III/22	19	exr:iii22-expand-11	Pointwise not norm	413	49c6b2e7ef08339f15db84c946fc832fe6cf9d0d37fa8896700b03e9cd24ac9b	6	0.0909	0.0909	1	PASS	Norm convergence requires integrated error control.	-
III/22	20	exr:iii22-expand-12	Boundary leakage	423	237bf6938d460567d4b4e7280268bd4fa40d3bbd53bdf56d9939efc9db80e679	7	0.0000	0.0000	1	PASS	Convolution spreads support by the kernel radius.	-
III/22	21	exr:iii22-expand-13	Finite elements	435	a5826104d8220ad821881f56efd021dfb2f1f81de5c6c0727e347bc30b03e3d5	9	0.0625	0.0000	1	PASS	Smooth/finite-dimensional test functions approximate energy-space functions.	-
III/22	22	exr:iii22-expand-14	Spectral regularization	445	76b4866ecc1f413e3d0af5cefda919769776d2985096bc603ba071bcbe3cfe29	7	0.0000	0.0000	1	PASS	It diagonalizes Sobolev norms and operator multipliers.	-
III/22	23	exr:iii22-expand-15	Two-scale approximation	457	331646da091fe229837b3988f05b551c5067037475c52de130d1e6d0aef66fd3	17	0.0000	0.0000	1	PASS	Choose a compact cutoff making the tail small, then choose mollifier scale making local smoothing error small.	-
III/22	24	exr:iii22-expand-16	Sobolev density transfer	467	c6b3a83480b88423351864967b4e2a429290f9064480c7a287ab93e591caf2c3	10	0.0833	0.0000	1	PASS	Apply the Lp approximate-identity theorem to every weak derivative.	-
III/23	1	exr:iii23-01		229	929debf4df058205a373651827770a325def3302289e412d581a634dddba461a	22	0.0930	0.0500	1	PASS	Multiply the PDE by a test function, integrate over the domain, and integrate derivatives off the unknown to obtain the weak form.	-
III/23	2	exr:iii23-02		239	1af41145834e0ef8dac91bfc530764cf607085ce977c2d05dc0770b9fc642fb0	21	0.0238	0.0435	1	PASS	Choose the trial space so the boundary condition is encoded structurally, for example by zero trace rather than a pointwise statement.	-
III/23	3	exr:iii23-03		249	f08eb00abddb947141df2e267cbc53e2830e65f30ae07f2d390aeaf2f27f8bac	19	0.0476	0.0811	1	PASS	Bound the bilinear form using Hölder, Cauchy--Schwarz, or Sobolev inequalities until it is continuous in the chosen norm.	-
III/23	4	exr:iii23-04		259	dae4165f0f0c5f623b6aa4eb2a7be6d9dc947631fd75e28d97af0574a5207b75	19	0.0000	0.0625	1	PASS	Coercivity requires a lower bound on \(a(u,u)\); use Poincaré-type control when the gradient norm alone appears.	-
III/23	5	exr:iii23-05		269	3aeeaa7accf994109b914cc5ce503481d50fa73112b396a50312d615ea432ca7	16	0.0588	0.0526	1	PASS	Only after boundedness and coercivity are verified should you invoke Lax--Milgram for existence and uniqueness.	-
III/23	6	exr:iii23-06		279	aa5265c03d3b221d04e5eb2e8fa7c12314e9a870fc03ec7183b68d541c8ec632	18	0.0244	0.0938	1	PASS	Interpret the right-hand side as a bounded linear functional on the test space and estimate its norm.	-
III/23	7	exr:iii23-07		289	9687a87889b14011d3d9c72370ada4d910e6f51e3f2811007cffbb3ce51e63af	18	0.0263	0.0500	1	PASS	To recover the strong PDE, integrate by parts backward only when the weak solution has enough additional regularity.	-
III/23	8	exr:iii23-08		299	b4529400b918a88bff064ada51774732c603a280ad51d62fbefe1434c84791e0	15	0.0000	0.0000	1	PASS	Keep essential and natural boundary conditions distinct: they enter the variational formulation in different ways.	-
III/23	9	exr:iii23-expand-01	Weak Poisson	316	8c3f6dfce2e241ae3b3081005a88b052631754c221e7ee2c7f72c93afc627a6f	4	0.0000	0.0000	1	PASS	Integrate by parts once.	-
III/23	10	exr:iii23-expand-02	Energy space	326	8e08af711738f637729cab7b6904474c5fe9b31c80863896167e6d04404fc649	3	0.0000	0.0000	1	PASS	Encode zero trace.	-
III/23	11	exr:iii23-expand-03	Coercivity	336	44966a041fb34e887682864c9ca6c06ed34b78e8e9b6a906ca370ca16bd5df4b	2	0.0000	0.0000	1	PASS	Use Poincare.	-
III/23	12	exr:iii23-expand-04	Uniqueness test	346	0f1339834d1a8efacd9eb4c923c15800e9f689fbc0a9f7e4089b1365801e7199	5	0.0000	0.0000	1	PASS	Test with the solution difference.	-
III/23	13	exr:iii23-expand-05	Galerkin matrix	356	71639e6cdcfaf32a6c04c36b2726a4326792cb94ebd75c1485c591784c077dde	7	0.0000	0.0000	1	PASS	Evaluate the bilinear form on basis pairs.	-
III/23	14	exr:iii23-expand-06	Weak derivation	368	c0dddc6109f623fb8f48d0720b098b32957a040602696554dd6eb7d4d547c847	8	0.0714	0.0000	1	PASS	Multiply by a test and integrate by parts.	-
III/23	15	exr:iii23-expand-07	Boundedness	378	7d7f825c959fe5957c9b33acf05982767e46f154e1f1d0fe4e1dcddef147e94d	3	0.0000	0.0000	1	PASS	Use Cauchy--Schwarz.	-
III/23	16	exr:iii23-expand-08	Energy uniqueness	388	d9e712d0fda594c709ffadfe6747b48281a675e7f6c1680518c1841be4a75514	8	0.0000	0.0000	1	PASS	Subtract two solutions and test with the difference.	-
III/23	17	exr:iii23-expand-09	Galerkin stability	398	16b56b599bed962ae30bb513a88301974e67ce48bb7895214b500e2d2374292a	7	0.0000	0.0000	1	PASS	Test the discrete equation with u\_h.	-
III/23	18	exr:iii23-expand-10	No coercivity	410	a0a1339a3681118773c2ec167ced96ef2ab8cc87fb6f29699b10b832fa87d9a7	11	0.0000	0.0000	1	PASS	Testing with the difference yields only zero energy, not zero vector.	-
III/23	19	exr:iii23-expand-11	Wrong trial space	420	c2712a52e4a7ccd669ec28bb888fcedc902ce6ed3e1004adfe95f59f6367cb56	9	0.0909	0.0000	1	PASS	The homogeneous boundary condition is no longer built in.	-
III/23	20	exr:iii23-expand-12	Formal integration by parts	430	375a57a995c8fbc5007d1fa6d0ab4011cf4c112cc12512d0265f218af5adeda6	11	0.0000	0.0000	1	PASS	Derivatives are interpreted weakly and only first derivatives need be integrable.	-
III/23	21	exr:iii23-expand-13	Finite elements	442	ed5e9acbd247a0228692a46905b346b3f9430de9961dad3d0d63c6368f5e214d	10	0.0000	0.0769	1	PASS	Choose local finite-dimensional basis functions inside the energy space.	-
III/23	22	exr:iii23-expand-14	Rough coefficients	452	1bb7fd2987f5082c8f62f75d779c8a1f52da39a6af910cb75ac45e4d68865975	8	0.0833	0.0000	1	PASS	The coefficient multiplies weak gradients inside an integral.	-
III/23	23	exr:iii23-expand-15	Lax--Milgram estimate	464	a5dbc7e391f51d6c6adac88edd118810e4d80ffa28be07d4858b6d50d475f1e3	9	0.0000	0.0000	1	PASS	Test with u and use bounded action of F.	-
III/23	24	exr:iii23-expand-16	Cea preview	474	c0aaa0778a9b2afb14ff890828c1e7cb25d14d15cc2aac3ba4bee8ce7fcbbf53	13	0.2632	0.0000	1	PASS	Orthogonality of the error plus boundedness/coercivity compare true error with any competitor.	-
III/24	1	exr:iii24-01		219	739dfe195614eae9e9d8a9fc3b731c56411a51a9b9d38b050b5abbd033b8feb3	36	0.0323	0.0000	1	PASS	To verify \(L\Phi=\delta\), use $\langle L\Phi,\phi\rangle=\langle\Phi,L^t\phi\rangle$ with the formal transpose. For $L=P(D)$ and the linear pairing, $L^t=P(-D)$; $-\Delta$ is unchanged.	-
III/24	2	exr:iii24-02		229	d9dda5cdae7a642f016b6c925b5fa32d8c7411b36aa68e48aa71edae37d9a861	17	0.0625	0.0606	1	PASS	Fourier transform converts a constant-coefficient operator into multiplication by its symbol; solve algebraically in frequency space.	-
III/24	3	exr:iii24-03		239	d12e49179a9bcbc5612a35e4ce6dcac13f0513813e77ed96e764c3316606a106	15	0.0256	0.0323	1	PASS	After finding \(\widehat\Phi\), identify the inverse transform and track singular behavior at the source.	-
III/24	4	exr:iii24-04		249	08fb13f2053b7277942aa8ff47586df0b23f7d34e297b9c7d70612aeb16910ce	22	0.0278	0.0256	1	PASS	A solution \(u=\Phi*f\) is valid only when the convolution and differentiation operations are justified in the chosen function/distribution class.	-
III/24	5	exr:iii24-05		259	958de6932ea4c59f1b4c7584bc617cfd702508a3236620d09fba95f528936c58	16	0.0286	0.0312	1	PASS	Use scaling of the operator to predict the homogeneity of the fundamental solution before computing constants.	-
III/24	6	exr:iii24-06		269	3fe6e098aabe56c8ae42cddc575dad9b4c611071b6946fb6d5e5c3d29748608e	19	0.0000	0.0000	1	PASS	For Laplace-type operators, separate the singular point from the smooth region and verify harmonicity away from the source.	-
III/24	7	exr:iii24-07		279	bdc71c4effcd5b3205ee81381457b77ef4af41432754666b08f5aa915bee6cf2	19	0.0606	0.0526	1	PASS	Boundary conditions are not part of a free-space fundamental solution; do not confuse it with a Green function.	-
III/24	8	exr:iii24-08		289	151113d39426a07e44b6200307c2624e40e99358843c88b198b476e78e90237d	21	0.0189	0.0000	1	PASS	Check the normalization constant by integrating the flux over a small sphere around the singularity or by testing against a bump.	-
III/24	9	exr:iii24-expand-01	Definition	306	fcfe5b2b50c85e9a5fbe947804e6879908616ea29dc0befc315854d8ca558dc7	5	0.0000	0.0000	1	PASS	Use the distributional inverse definition.	-
III/24	10	exr:iii24-expand-02	Convolution	316	7089b30383710bae95158fc3601e615dffdb8c7d5fce585b066c3920bd3b61a9	3	0.2500	0.0000	1	PASS	Differentiate through convolution.	-
III/24	11	exr:iii24-expand-03	Dimension 3	326	a2058449e9edc4ecc4810009b3ea660c27704f1d39162b742be8cc3360fbd5b1	5	0.0000	0.0000	1	PASS	Use |x|\textasciicircum{}(2-n).	-
III/24	12	exr:iii24-expand-04	Dimension 2	336	a0b91bc1d726ed8af928432bec7fcfc0944d994cb2bdcab017a980b7be13688a	5	0.0000	0.0000	1	PASS	Recall the critical radial case.	-
III/24	13	exr:iii24-expand-05	Off-source	346	5cbd3b6824dfcdc060e76847c658a960d0cd5c32147983b6d7cde150338c670d	7	0.0000	0.2000	1	PASS	Delta vanishes on tests away from zero.	-
III/24	14	exr:iii24-expand-06	Convolution inversion	358	098b3a457befb306502ac57c241c53081f663ebf0ff5e64efd63ea4790c99e7b	7	0.2000	0.0000	1	PASS	Use constant-coefficient differentiation and delta identity.	-
III/24	15	exr:iii24-expand-07	Radial harmonicity	368	804955a37da0ff327fafc75d77fe166f152e428cc9c8c8468b14a12952317240	5	0.1111	0.0000	1	PASS	Use the radial Laplacian formula.	-
III/24	16	exr:iii24-expand-08	Flux normalization	378	199681c146955e2a16c1aa7949b42a067588c874396ebd9cc7b093cc10ea9af8	15	0.1250	0.0000	1	PASS	Differentiate r\textasciicircum{}(2-n) and multiply by sphere area scale r\textasciicircum{}(n-1).	-
III/24	17	exr:iii24-expand-09	Smooth off pole	388	a21eb61f6bd5eb29af5a0059022bcfaea8e4020a9630100443a71c6dcef96376	6	0.1111	0.0000	1	PASS	Test functions there annihilate delta\_0.	-
III/24	18	exr:iii24-expand-10	Fundamental versus Green	400	094fd353a0907d57ef28ab7975c5f3f28163721d7420717cc3cba573f279bc11	7	0.1250	0.0000	1	PASS	It does not satisfy the boundary conditions.	-
III/24	19	exr:iii24-expand-11	Uniqueness failure	410	55bcfc2b6c4ee84e9efbbced4c59478448ef9d168f34647931d44058abcd2fc5	4	0.0000	0.0000	1	PASS	Add any homogeneous solution.	-
III/24	20	exr:iii24-expand-12	Classical failure at pole	420	197f55f78320f4b4d28d17c07470bc70436a3b2f7c2634a5a3fb74fde1f32a56	5	0.0000	0.1250	1	PASS	The kernel is singular there.	-
III/24	21	exr:iii24-expand-13	Point-source field	432	c22aac5acabc68a5879d731d58a88d6565a97b4c67d916e86c35a3fa0273819b	9	0.0000	0.0000	1	PASS	The integral sums translated impulse responses weighted by f.	-
III/24	22	exr:iii24-expand-14	Electrostatics	442	b7fcf589e442b430e68bb5e2c6e588c47c8698b177d30ee3be21122852f248d7	9	0.0000	0.0000	1	PASS	It is the free-space inverse of the Laplacian.	-
III/24	23	exr:iii24-expand-15	Scaling	454	e6439705e04f8a629e43f89b927ce7028c9070846e2471d2cac9054999f77b02	14	0.0000	0.0625	1	PASS	The Laplacian scales like length\textasciicircum{}(-2), while delta scales like length\textasciicircum{}(-n).	-
III/24	24	exr:iii24-expand-16	Fourier derivation	464	8269b92fffcf828a5bd2feb71f0209656e427b91acf5e78fa8c8a0c3bf13592d	4	0.0000	0.0000	1	PASS	Transform -Delta E=delta.	-
III/25	1	exr:iii25-01		230	e52bffdc12f94380657f2adac35549426885fa4d67f8152fa1262e30f57c2e9b	19	0.0250	0.0556	1	PASS	Write the Green function as a free-space singular kernel plus a correction chosen to enforce the boundary condition.	-
III/25	2	exr:iii25-02		240	1529d91a9fa304d484a98174283028b9cbc20166fe1247ab4c1ede80d8e0281b	18	0.0000	0.0909	1	PASS	Verify the differential equation away from the pole and then verify the delta source distributionally at the pole.	-
III/25	3	exr:iii25-03		250	f29cc00c6286d9eb46a81d55091dd765502c8220ae01df66303e1a7cab021fd8	14	0.0278	0.0312	1	PASS	Check the boundary condition in the spatial variable separately from the source-variable dependence.	-
III/25	4	exr:iii25-04		260	b22c0855bce9756a359ce2888173179af9123d9518721e7da6e1dd3bc2a0a261	15	0.0000	0.0270	1	PASS	Use Green's identity to derive the representation formula rather than guessing the integral kernel.	-
III/25	5	exr:iii25-05		270	46f1d03b644eea386dd39762086d0aed833fac71ba22630f0a7c2e881e7cdcc4	20	0.0278	0.1000	1	PASS	Symmetry \(G(x,y)=G(y,x)\) follows from self-adjoint structure when the hypotheses hold; identify that structure first.	-
III/25	6	exr:iii25-06		280	252dbc353daac616d7d44a37693c2f64aa7e547f724986ee82097cb7bb68cbed	15	0.0250	0.0556	1	PASS	Positivity requires a maximum-principle or energy argument; it is not automatic for every operator.	-
III/25	7	exr:iii25-07		290	3253f566c9a06d00035831d9f4960e41e24c9cf6b445ab832cea5a6e552c57c2	19	0.0000	0.0732	1	PASS	In one dimension, solve the homogeneous ODE on each side of the source and match continuity plus derivative jump.	-
III/25	8	exr:iii25-08		300	083bb31f73eb3b2ce1f0d24de05528f5d73652691b40055bf20a3d4b18ea9166	14	0.0571	0.1176	1	PASS	Distinguish Dirichlet, Neumann, and periodic Green functions by the boundary/compatibility conditions they satisfy.	-
III/25	9	exr:iii25-expand-01	Boundary check	317	bd88747f1e38e3ca9ad819e30fa4d1b4ec93681a352c43b95fb204bc63c03595	8	0.0000	0.0000	1	PASS	Enforce the homogeneous data in the x variable.	-
III/25	10	exr:iii25-expand-02	Jump	327	c2f4a96239d261e9ca5debedf414f7e96677ee9a2d444106c37b1c44e8c0095a	4	0.0000	0.0000	1	PASS	Integrate across the source.	-
III/25	11	exr:iii25-expand-03	Continuity	337	5dff149ff313bb4763863042ec1d898d7789c37c8c04c5a2d58bb0f95fc7d20a	10	0.0000	0.0000	1	PASS	A jump in G would create a delta-prime term.	-
III/25	12	exr:iii25-expand-04	Symmetry	347	581a39f846fb13ee79b324b716d58b56edf9d8b59eb410299c1f0dbe9743fca0	2	0.1429	0.0000	1	PASS	Self-adjointness.	-
III/25	13	exr:iii25-expand-05	Representation	357	e6fa95bd7c2562159673b65bcfa65a5e92e90654d4b99c0ae416abfd3d11f2f3	4	0.0000	0.0000	1	PASS	Integrate forcing against G.	-
III/25	14	exr:iii25-expand-06	One-dimensional construction	369	82e7e8998f2be245654795d8834850de5bcacf737484f9307bbb67fb6928c264	14	0.0000	0.0000	1	PASS	Use a linear homogeneous solution on each side, continuity, boundary values, and derivative jump.	-
III/25	15	exr:iii25-expand-07	Symmetry proof	379	bc89120fa51c6973933d9c3c951b68b205161197e0135cc331e311158517b1a9	7	0.0769	0.0000	1	PASS	Pair the inverse with two forcing functions.	-
III/25	16	exr:iii25-expand-08	Representation proof	389	5668887c23c79e6d7e537554347b5f65bebb5b196bf92b92929c3468b0a13b7b	9	0.0000	0.1667	1	PASS	Apply the differential operator in x under the integral.	-
III/25	17	exr:iii25-expand-09	Jump derivation	399	58f225b9b618b7ecf7460469b91d1903980ae5763246b3c9b8d8806551146c5d	6	0.0000	0.0000	1	PASS	Integrate over (y-epsilon,y+epsilon).	-
III/25	18	exr:iii25-expand-10	Free-space kernel	411	8c34991e11a7997b1daea55bd8473a321bd1c81bbb42fe04d982885ad10bef92	10	0.0000	0.0357	1	PASS	It knows only the operator and source, not the boundary.	-
III/25	19	exr:iii25-expand-11	Neumann compatibility	421	bb0de44d8e4d8df9ba2904c3d9356671c3ef347069d571c2d233614858712fd1	9	0.0370	0.1111	1	PASS	Constants lie in the kernel of the Neumann Laplacian.	-
III/25	20	exr:iii25-expand-12	Symmetry can fail	431	aec1f6719512edc2fad552955bdb08239157c342b5b90968dec854c8145e5bda	8	0.0000	0.0000	1	PASS	The inverse operator need not be self-adjoint.	-
III/25	21	exr:iii25-expand-13	Boundary response	443	b1480224caa3f87a514aa1a49fda4d0c414a8d7a1a41dd28b6d0f04a1eae3a46	10	0.0000	0.0833	1	PASS	They build both propagation and boundary constraints into one kernel.	-
III/25	22	exr:iii25-expand-14	Inverse matrix analogy	453	ea1d489b35c1476f93c55c7a363f6d317e78eca0e18a060286a0d3df326f57af	8	0.0000	0.0000	1	PASS	The source coordinate is like a column index.	-
III/25	23	exr:iii25-expand-15	Positivity	465	d99adcb803b8f73a0e795b0cb73351fd43a4aa758bebfe77359bf262b54817fc	9	0.0000	0.0294	1	PASS	Inspect each product factor on 0<=x,y<=1.	-
III/25	24	exr:iii25-expand-16	Eigenfunction expansion	475	c38feb3551f3d2451a6fc6e27d45c44713aa8fa2751afecb36d79cbf6eacc53c	9	0.0278	0.0000	1	PASS	Expand f in eigenfunctions and invert each scalar eigenvalue.	-
III/26	1	exr:iii26-01		220	bad1411263f5582e6b657d5dddef807fa8e7e5fda404cd644a6b5272a64603dd	16	0.0278	0.2593	1	PASS	Choose one homogeneous solution satisfying the left boundary condition and another satisfying the right boundary condition.	-
III/26	2	exr:iii26-02		230	76098af1dffefe315efa72dd29c99b5308f4fa9ea74f9e0388c30d434345b823	15	0.0286	0.1515	1	PASS	Compute the Wronskian; its nonvanishing is what lets the two homogeneous solutions normalize the kernel.	-
III/26	3	exr:iii26-03		240	ffb0e5b3b5ef78593301e5016f4c4f0899eaa9382719c740ea2cf4945e6027e0	16	0.0606	0.0333	1	PASS	Define the kernel piecewise on \(x<\xi\) and \(x>\xi\) using the two boundary-adapted solutions.	-
III/26	4	exr:iii26-04		250	297290addf25e9e894b9abc5c045c305c854afa8f5021c0d225f91c848bc63cd	13	0.0000	0.1429	1	PASS	Enforce continuity of the kernel at \(x=\xi\) before imposing the derivative jump.	-
III/26	5	exr:iii26-05		260	2d07927a1441e8e0952ffee6c1ce9db093d0196fd7273b1a7aced4021ace3119	19	0.0882	0.0000	1	PASS	Integrate the differential equation across a small interval around \(\xi\) to derive the exact jump in the first derivative.	-
III/26	6	exr:iii26-06		270	bdcaafec716ef8064b34890eea362e2e817ab97b5572bdcfd6988bbf3f7c388a	14	0.1000	0.0303	1	PASS	Check the boundary conditions on the kernel before inserting it into the solution integral.	-
III/26	7	exr:iii26-07		280	87b5f640928dcb984a537c4927655b1d4705125deedb63eb8b3f77a7c04442e7	18	0.0250	0.1111	1	PASS	For self-adjoint Sturm--Liouville problems, test whether the kernel should be symmetric after including the weight correctly.	-
III/26	8	exr:iii26-08		290	394fc4f46b95fbb6e3890d2b6f1b225d26bb3a0d53fb344deddfd6f0ecd996a7	19	0.0256	0.0250	1	PASS	Periodic or Neumann problems may require compatibility conditions or removal of a zero mode; inspect the homogeneous kernel first.	-
III/26	9	exr:iii26-expand-01	Wronskian	307	a11ddce1bbaf42bc199cc53abcb01b84d3bbfc5ffd93f2de1a9d96ade386fee8	5	0.0000	0.0000	1	PASS	Use u v'-u'v.	-
III/26	10	exr:iii26-expand-02	Piecewise product	317	637d969f1b6cff0af9e022574ff42dba2ccc97fd9cf72b516e4277c9c2e9553a	10	0.0000	0.0000	1	PASS	Use left solution at x and right solution at xi.	-
III/26	11	exr:iii26-expand-03	Continuity	327	614528a94b51fc50bd6de9f85bbf9abc1d5ecf18c5cf11df57d9a37182c801a2	5	0.0000	0.0000	1	PASS	Keep the kernel value continuous.	-
III/26	12	exr:iii26-expand-04	Flux jump	337	a959c1f39c25f0aefeb194b56fd0cba48c764082224abe0ef2d38775a0378021	5	0.6000	0.0000	1	PASS	A prescribed derivative/flux jump.	-
III/26	13	exr:iii26-expand-05	Resonance	347	73804fb95d96d7e7276adf963cfe68896abfe8f7b2fc6cabebf8fdbf3ee988a4	4	0.0000	0.0000	1	PASS	A spectral denominator vanishes.	-
III/26	14	exr:iii26-expand-06	Wronskian constancy	359	2bfd11b7dd1e774a1167517d904fbd65a5cc253343eede95fa60c54d786d800b	10	0.0000	0.0000	1	PASS	Differentiate p(u v'-u' v) and use both equations.	-
III/26	15	exr:iii26-expand-07	Kernel construction	369	89f2a501dc82d911cd9984064a3a935881a2ad2ab78e1e6dc72c2115d91b5805	7	0.2000	0.0000	1	PASS	Each factor is the selected homogeneous solution.	-
III/26	16	exr:iii26-expand-08	Jump normalization	379	5dfe4ff1ce87139e910a08cf0e44fd3a44795423181dc8192fd0a06dc413d19e	7	0.0000	0.0000	1	PASS	Integrate the differential equation across the source.	-
III/26	17	exr:iii26-expand-09	Symmetry	389	868e71d4eb7eaa33299b1fb84d4b62453f0ac853666b211c680b457b815dfcd7	5	0.0000	0.0000	1	PASS	Exchange min and max variables.	-
III/26	18	exr:iii26-expand-10	Eigenvalue denominator	401	6ccb562fdbf7ac014901a4aedad7782202a3aa393d19764f138784e052376e9e	7	0.0000	0.0000	1	PASS	A denominator lambda\_k-lambda becomes zero.	-
III/26	19	exr:iii26-expand-11	Nonself-adjoint symmetry	411	46e9d37750dadd9dacb7f1d71c5b49d5b0292d103e2a5a6571cc228639462cb1	7	0.1111	0.2000	1	PASS	The inverse operator is not self-adjoint.	-
III/26	20	exr:iii26-expand-12	Wrong boundary solution	421	59e7e5473e21b15494450289f95a21a69b75ea8165b1ba13cc272992836a2d4f	7	0.0714	0.0000	1	PASS	The other boundary condition is not enforced.	-
III/26	21	exr:iii26-expand-13	Mode response	433	135839dd7aab451c367bf0e4fb9b14928aae3572c827cd19f442a08cb48ec4e5	5	0.0000	0.0000	1	PASS	Inspect 1/(lambda\_k-lambda).	-
III/26	22	exr:iii26-expand-14	Vibration model	443	1c2d7562b880b0444b33809c2419d0555daa8e0f35d1f11749cc1d2ea2124cd6	9	0.0000	0.0625	1	PASS	Separation of variables yields self-adjoint second-order eigenproblems.	-
III/26	23	exr:iii26-expand-15	Compatibility	455	5e129978ec7c24f4f3f0a0dc40a6461acf9c90889242baa25ab71f530e57d52b	13	0.0714	0.0000	1	PASS	Take inner product of (L-lambda\_0)y=f with the null eigenfunction.	-
III/26	24	exr:iii26-expand-16	Resolvent pole	465	9c4c4585dbd68cea986de8409b7443abf743c51b89090b917dee73b9ad8a20a7	10	0.1176	0.0000	1	PASS	As lambda approaches an isolated simple eigenvalue, one denominator dominates.	-
III/27	1	exr:iii27-01		224	f111c5e8f81f38edd1881b254466e4d7749a885cf79f53a12f3b20bff19f540f	21	0.1163	0.0238	1	PASS	Inspect the principal coefficient matrix or principal symbol; positive definiteness is the basic ellipticity test in the scalar second-order case.	-
III/27	2	exr:iii27-02		234	21b918cadb2f7ee08fe961b5f820f16c6ba4f69ebc599e6abcde88f2094e3568	18	0.1111	0.0732	1	PASS	For a maximum principle, assume an interior positive maximum and evaluate the first and second derivative information there.	-
III/27	3	exr:iii27-03		244	a5d50b52c4ab597b7bfd0c1fc6e1e0bb50c04cb4c353626287541e2c4b1174bb	21	0.0233	0.0323	1	PASS	Use the sign of the zeroth-order term exactly where the theorem requires it; changing that sign can destroy the conclusion.	-
III/27	4	exr:iii27-04		254	fab2feeffa7994b569b27933225e7ae1483e8d40baaf6dc7a6b8415962e3d24d	17	0.0667	0.1875	1	PASS	Uniqueness follows by applying the maximum principle to the difference of two solutions with zero boundary data.	-
III/27	5	exr:iii27-05		264	382909851fba783bef38b29c44df86e28324e76888a0d6f53713893fb60ed9ad	16	0.0882	0.0333	1	PASS	Comparison follows by applying the maximum principle to the difference between the candidate sub- and supersolutions.	-
III/27	6	exr:iii27-06		274	2d2404d0292680178b5e43369a1883399310e588d117f9d8da7ee9249f6f971c	20	0.0513	0.0000	1	PASS	For a counterexample, alter ellipticity or the sign condition and look for an interior extremum that violates the expected bound.	-
