canonical_dossier_id	volume	chapter_code	entry_kind	label	title	provenance_origin	provenance_ledger	provenance_source_file	provenance_source_block_id	mapped_source_rules	source_rule_dispositions
prob:i08-dossier-07	I	I/08	problem	prob:i08-dossier-07	Determinant of a reflection	DEVISED_TO_COMPLETE_COVERAGE	books/vol01_linear_algebra/dossiers/VOLUME01_DOSSIER_PROVENANCE.tsv	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:i08-dossier-08	I	I/08	problem	prob:i08-dossier-08	Determinant of a shear	DEVISED_TO_COMPLETE_COVERAGE	books/vol01_linear_algebra/dossiers/VOLUME01_DOSSIER_PROVENANCE.tsv	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:i08-dossier-09	I	I/08	problem	prob:i08-dossier-09	Trace of rank one	DEVISED_TO_COMPLETE_COVERAGE	books/vol01_linear_algebra/dossiers/VOLUME01_DOSSIER_PROVENANCE.tsv	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:i08-dossier-10	I	I/08	problem	prob:i08-dossier-10	Block triangular determinant	DEVISED_TO_COMPLETE_COVERAGE	books/vol01_linear_algebra/dossiers/VOLUME01_DOSSIER_PROVENANCE.tsv	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:i08-dossier-11	I	I/08	problem	prob:i08-dossier-11	Orientation test	DEVISED_TO_COMPLETE_COVERAGE	books/vol01_linear_algebra/dossiers/VOLUME01_DOSSIER_PROVENANCE.tsv	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:i08-dossier-12	I	I/08	problem	prob:i08-dossier-12	Determinant synthesis	DEVISED_TO_COMPLETE_COVERAGE	books/vol01_linear_algebra/dossiers/VOLUME01_DOSSIER_PROVENANCE.tsv	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:i09-dossier-01	I	I/09	problem	prob:i09-dossier-01	Defective shear	CORPUS_GUIDED	books/vol01_linear_algebra/dossiers/VOLUME01_DOSSIER_PROVENANCE.tsv	theory-of-linear-algebra-2.tex	T01.SECTION	4	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:4
prob:i09-dossier-02	I	I/09	problem	prob:i09-dossier-02	Rotation and complexification	CORPUS_GUIDED	books/vol01_linear_algebra/dossiers/VOLUME01_DOSSIER_PROVENANCE.tsv	theory-of-linear-algebra-2.tex	T01.EXERCISE_CHILDREN	4	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:4
prob:i09-dossier-03	I	I/09	problem	prob:i09-dossier-03	Parameter collision	CORPUS_GUIDED	books/vol01_linear_algebra/dossiers/VOLUME01_DOSSIER_PROVENANCE.tsv	theory-of-linear-algebra-2.tex	T01.THEORY_CHILDREN	4	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:4
prob:i09-dossier-04	I	I/09	problem	prob:i09-dossier-04	Eigenvectors of powers	DEVISED_TO_COMPLETE_COVERAGE	books/vol01_linear_algebra/dossiers/VOLUME01_DOSSIER_PROVENANCE.tsv	-	-	4	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:4
prob:i09-dossier-05	I	I/09	problem	prob:i09-dossier-05	Zero eigenvalue and singularity	DEVISED_TO_COMPLETE_COVERAGE	books/vol01_linear_algebra/dossiers/VOLUME01_DOSSIER_PROVENANCE.tsv	-	-	4	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:4
prob:i09-dossier-06	I	I/09	problem	prob:i09-dossier-06	Distinct eigenvectors	DEVISED_TO_COMPLETE_COVERAGE	books/vol01_linear_algebra/dossiers/VOLUME01_DOSSIER_PROVENANCE.tsv	-	-	4	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:4
prob:i09-dossier-07	I	I/09	problem	prob:i09-dossier-07	Triangular spectrum	DEVISED_TO_COMPLETE_COVERAGE	books/vol01_linear_algebra/dossiers/VOLUME01_DOSSIER_PROVENANCE.tsv	-	-	4	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:4
prob:i09-dossier-08	I	I/09	problem	prob:i09-dossier-08	Eigenspace as kernel	DEVISED_TO_COMPLETE_COVERAGE	books/vol01_linear_algebra/dossiers/VOLUME01_DOSSIER_PROVENANCE.tsv	-	-	4	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:4
prob:i09-dossier-09	I	I/09	problem	prob:i09-dossier-09	Eigenvalue of an inverse	DEVISED_TO_COMPLETE_COVERAGE	books/vol01_linear_algebra/dossiers/VOLUME01_DOSSIER_PROVENANCE.tsv	-	-	4	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:4
prob:i09-dossier-10	I	I/09	problem	prob:i09-dossier-10	Trace and eigenvalues	DEVISED_TO_COMPLETE_COVERAGE	books/vol01_linear_algebra/dossiers/VOLUME01_DOSSIER_PROVENANCE.tsv	-	-	4	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:4
prob:i09-dossier-11	I	I/09	problem	prob:i09-dossier-11	Determinant and eigenvalues	DEVISED_TO_COMPLETE_COVERAGE	books/vol01_linear_algebra/dossiers/VOLUME01_DOSSIER_PROVENANCE.tsv	-	-	4	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:4
prob:i09-dossier-12	I	I/09	problem	prob:i09-dossier-12	Spectral synthesis	DEVISED_TO_COMPLETE_COVERAGE	books/vol01_linear_algebra/dossiers/VOLUME01_DOSSIER_PROVENANCE.tsv	-	-	4	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:4
prob:i10-dossier-01	I	I/10	problem	prob:i10-dossier-01	Invariant line	CORPUS_GUIDED	books/vol01_linear_algebra/dossiers/VOLUME01_DOSSIER_PROVENANCE.tsv	theory-of-linear-algebra-2.tex	T02.SECTION	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:i10-dossier-02	I	I/10	problem	prob:i10-dossier-02	Block form from invariance	CORPUS_GUIDED	books/vol01_linear_algebra/dossiers/VOLUME01_DOSSIER_PROVENANCE.tsv	theory-of-linear-algebra-2.tex	T02.EXERCISE_CHILDREN	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:i10-dossier-03	I	I/10	problem	prob:i10-dossier-03	Quotient operator	CORPUS_GUIDED	books/vol01_linear_algebra/dossiers/VOLUME01_DOSSIER_PROVENANCE.tsv	theory-of-linear-algebra-2.tex	T02.THEORY_CHILDREN	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:i10-dossier-04	I	I/10	problem	prob:i10-dossier-04	Flag criterion	DEVISED_TO_COMPLETE_COVERAGE	books/vol01_linear_algebra/dossiers/VOLUME01_DOSSIER_PROVENANCE.tsv	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:i10-dossier-05	I	I/10	problem	prob:i10-dossier-05	Triangularization over $\mathbb C$	DEVISED_TO_COMPLETE_COVERAGE	books/vol01_linear_algebra/dossiers/VOLUME01_DOSSIER_PROVENANCE.tsv	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:i10-dossier-06	I	I/10	problem	prob:i10-dossier-06	Failure over $\mathbb R$	DEVISED_TO_COMPLETE_COVERAGE	books/vol01_linear_algebra/dossiers/VOLUME01_DOSSIER_PROVENANCE.tsv	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:i10-dossier-07	I	I/10	problem	prob:i10-dossier-07	Polynomial invariant subspaces	DEVISED_TO_COMPLETE_COVERAGE	books/vol01_linear_algebra/dossiers/VOLUME01_DOSSIER_PROVENANCE.tsv	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:i10-dossier-08	I	I/10	problem	prob:i10-dossier-08	Invariant complement need not exist	DEVISED_TO_COMPLETE_COVERAGE	books/vol01_linear_algebra/dossiers/VOLUME01_DOSSIER_PROVENANCE.tsv	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:i10-dossier-09	I	I/10	problem	prob:i10-dossier-09	Restriction spectrum	DEVISED_TO_COMPLETE_COVERAGE	books/vol01_linear_algebra/dossiers/VOLUME01_DOSSIER_PROVENANCE.tsv	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:i10-dossier-10	I	I/10	problem	prob:i10-dossier-10	Nested kernels	DEVISED_TO_COMPLETE_COVERAGE	books/vol01_linear_algebra/dossiers/VOLUME01_DOSSIER_PROVENANCE.tsv	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:i10-dossier-11	I	I/10	problem	prob:i10-dossier-11	Diagonal form as strongest triangular form	DEVISED_TO_COMPLETE_COVERAGE	books/vol01_linear_algebra/dossiers/VOLUME01_DOSSIER_PROVENANCE.tsv	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:i10-dossier-12	I	I/10	problem	prob:i10-dossier-12	Invariant-subspace synthesis	DEVISED_TO_COMPLETE_COVERAGE	books/vol01_linear_algebra/dossiers/VOLUME01_DOSSIER_PROVENANCE.tsv	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:i11-dossier-01	I	I/11	problem	prob:i11-dossier-01	Projection minimal polynomial	CORPUS_GUIDED	books/vol01_linear_algebra/dossiers/VOLUME01_DOSSIER_PROVENANCE.tsv	theory-of-linear-algebra-2.tex	T03.SECTION	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:i11-dossier-02	I	I/11	problem	prob:i11-dossier-02	Involution	CORPUS_GUIDED	books/vol01_linear_algebra/dossiers/VOLUME01_DOSSIER_PROVENANCE.tsv	theory-of-linear-algebra-2.tex	T03.EXERCISE_CHILDREN	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:i11-dossier-03	I	I/11	problem	prob:i11-dossier-03	Shear obstruction	CORPUS_GUIDED	books/vol01_linear_algebra/dossiers/VOLUME01_DOSSIER_PROVENANCE.tsv	theory-of-linear-algebra-2.tex	T03.THEORY_CHILDREN	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:i11-dossier-04	I	I/11	problem	prob:i11-dossier-04	Eigenspace dimension test	DEVISED_TO_COMPLETE_COVERAGE	books/vol01_linear_algebra/dossiers/VOLUME01_DOSSIER_PROVENANCE.tsv	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:i11-dossier-05	I	I/11	problem	prob:i11-dossier-05	Minimal polynomial from diagonal data	DEVISED_TO_COMPLETE_COVERAGE	books/vol01_linear_algebra/dossiers/VOLUME01_DOSSIER_PROVENANCE.tsv	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:i11-dossier-06	I	I/11	problem	prob:i11-dossier-06	Annihilating polynomial divisibility	DEVISED_TO_COMPLETE_COVERAGE	books/vol01_linear_algebra/dossiers/VOLUME01_DOSSIER_PROVENANCE.tsv	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:i11-dossier-07	I	I/11	problem	prob:i11-dossier-07	Spectral projectors	DEVISED_TO_COMPLETE_COVERAGE	books/vol01_linear_algebra/dossiers/VOLUME01_DOSSIER_PROVENANCE.tsv	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:i11-dossier-08	I	I/11	problem	prob:i11-dossier-08	Repeated characteristic root	DEVISED_TO_COMPLETE_COVERAGE	books/vol01_linear_algebra/dossiers/VOLUME01_DOSSIER_PROVENANCE.tsv	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:i11-dossier-09	I	I/11	problem	prob:i11-dossier-09	Direct eigenspace sum	DEVISED_TO_COMPLETE_COVERAGE	books/vol01_linear_algebra/dossiers/VOLUME01_DOSSIER_PROVENANCE.tsv	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:i11-dossier-10	I	I/11	problem	prob:i11-dossier-10	Diagonalization by eigenbasis	DEVISED_TO_COMPLETE_COVERAGE	books/vol01_linear_algebra/dossiers/VOLUME01_DOSSIER_PROVENANCE.tsv	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:i11-dossier-11	I	I/11	problem	prob:i11-dossier-11	Polynomial functional test	DEVISED_TO_COMPLETE_COVERAGE	books/vol01_linear_algebra/dossiers/VOLUME01_DOSSIER_PROVENANCE.tsv	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:i11-dossier-12	I	I/11	problem	prob:i11-dossier-12	Diagonalization synthesis	DEVISED_TO_COMPLETE_COVERAGE	books/vol01_linear_algebra/dossiers/VOLUME01_DOSSIER_PROVENANCE.tsv	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:i12-dossier-01	I	I/12	problem	prob:i12-dossier-01	Nilpotent chain	CORPUS_GUIDED	books/vol01_linear_algebra/dossiers/VOLUME01_DOSSIER_PROVENANCE.tsv	theory-of-linear-algebra-2.tex	T04.SECTION	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:i12-dossier-02	I	I/12	problem	prob:i12-dossier-02	Two nilpotent blocks	CORPUS_GUIDED	books/vol01_linear_algebra/dossiers/VOLUME01_DOSSIER_PROVENANCE.tsv	theory-of-linear-algebra-2.tex	T04.EXERCISE_CHILDREN	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:i12-dossier-03	I	I/12	problem	prob:i12-dossier-03	Geometric multiplicity in Jordan form	CORPUS_GUIDED	books/vol01_linear_algebra/dossiers/VOLUME01_DOSSIER_PROVENANCE.tsv	theory-of-linear-algebra-2.tex	T04.THEORY_CHILDREN	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:i12-dossier-04	I	I/12	problem	prob:i12-dossier-04	Minimal polynomial from blocks	DEVISED_TO_COMPLETE_COVERAGE	books/vol01_linear_algebra/dossiers/VOLUME01_DOSSIER_PROVENANCE.tsv	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:i12-dossier-05	I	I/12	problem	prob:i12-dossier-05	Diagonalizability from blocks	DEVISED_TO_COMPLETE_COVERAGE	books/vol01_linear_algebra/dossiers/VOLUME01_DOSSIER_PROVENANCE.tsv	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:i12-dossier-06	I	I/12	problem	prob:i12-dossier-06	Generalized eigenspace	DEVISED_TO_COMPLETE_COVERAGE	books/vol01_linear_algebra/dossiers/VOLUME01_DOSSIER_PROVENANCE.tsv	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:i12-dossier-07	I	I/12	problem	prob:i12-dossier-07	Primary decomposition idea	DEVISED_TO_COMPLETE_COVERAGE	books/vol01_linear_algebra/dossiers/VOLUME01_DOSSIER_PROVENANCE.tsv	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:i12-dossier-08	I	I/12	problem	prob:i12-dossier-08	Real versus complex canonical form	DEVISED_TO_COMPLETE_COVERAGE	books/vol01_linear_algebra/dossiers/VOLUME01_DOSSIER_PROVENANCE.tsv	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:i12-dossier-09	I	I/12	problem	prob:i12-dossier-09	Companion matrix	DEVISED_TO_COMPLETE_COVERAGE	books/vol01_linear_algebra/dossiers/VOLUME01_DOSSIER_PROVENANCE.tsv	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:i12-dossier-10	I	I/12	problem	prob:i12-dossier-10	Kernel increments	DEVISED_TO_COMPLETE_COVERAGE	books/vol01_linear_algebra/dossiers/VOLUME01_DOSSIER_PROVENANCE.tsv	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:i12-dossier-11	I	I/12	problem	prob:i12-dossier-11	Similarity invariants	DEVISED_TO_COMPLETE_COVERAGE	books/vol01_linear_algebra/dossiers/VOLUME01_DOSSIER_PROVENANCE.tsv	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:i12-dossier-12	I	I/12	problem	prob:i12-dossier-12	Canonical-form synthesis	DEVISED_TO_COMPLETE_COVERAGE	books/vol01_linear_algebra/dossiers/VOLUME01_DOSSIER_PROVENANCE.tsv	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:i13-dossier-01	I	I/13	problem	prob:i13-dossier-01	Cauchy–Schwarz equality	CORPUS_GUIDED	books/vol01_linear_algebra/dossiers/VOLUME01_DOSSIER_PROVENANCE.tsv	theory-of-linear-algebra-2.tex	T05.SECTION	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:i13-dossier-02	I	I/13	problem	prob:i13-dossier-02	Orthogonal independence	CORPUS_GUIDED	books/vol01_linear_algebra/dossiers/VOLUME01_DOSSIER_PROVENANCE.tsv	theory-of-linear-algebra-2.tex	T05.EXERCISE_CHILDREN	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:i13-dossier-03	I	I/13	problem	prob:i13-dossier-03	Weighted inner product	CORPUS_GUIDED	books/vol01_linear_algebra/dossiers/VOLUME01_DOSSIER_PROVENANCE.tsv	theory-of-linear-algebra-2.tex	T05.THEORY_CHILDREN	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:i13-dossier-04	I	I/13	problem	prob:i13-dossier-04	Orthogonal complement	DEVISED_TO_COMPLETE_COVERAGE	books/vol01_linear_algebra/dossiers/VOLUME01_DOSSIER_PROVENANCE.tsv	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:i13-dossier-05	I	I/13	problem	prob:i13-dossier-05	Pythagoras	DEVISED_TO_COMPLETE_COVERAGE	books/vol01_linear_algebra/dossiers/VOLUME01_DOSSIER_PROVENANCE.tsv	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:i13-dossier-06	I	I/13	problem	prob:i13-dossier-06	Triangle inequality	DEVISED_TO_COMPLETE_COVERAGE	books/vol01_linear_algebra/dossiers/VOLUME01_DOSSIER_PROVENANCE.tsv	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:i13-dossier-07	I	I/13	problem	prob:i13-dossier-07	Complex conjugation placement	DEVISED_TO_COMPLETE_COVERAGE	books/vol01_linear_algebra/dossiers/VOLUME01_DOSSIER_PROVENANCE.tsv	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:i13-dossier-08	I	I/13	problem	prob:i13-dossier-08	Distance to a subspace	DEVISED_TO_COMPLETE_COVERAGE	books/vol01_linear_algebra/dossiers/VOLUME01_DOSSIER_PROVENANCE.tsv	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:i13-dossier-09	I	I/13	problem	prob:i13-dossier-09	Polarization	DEVISED_TO_COMPLETE_COVERAGE	books/vol01_linear_algebra/dossiers/VOLUME01_DOSSIER_PROVENANCE.tsv	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:i13-dossier-10	I	I/13	problem	prob:i13-dossier-10	Angle computation	DEVISED_TO_COMPLETE_COVERAGE	books/vol01_linear_algebra/dossiers/VOLUME01_DOSSIER_PROVENANCE.tsv	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:i13-dossier-11	I	I/13	problem	prob:i13-dossier-11	Orthogonal decomposition dimension	DEVISED_TO_COMPLETE_COVERAGE	books/vol01_linear_algebra/dossiers/VOLUME01_DOSSIER_PROVENANCE.tsv	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:i13-dossier-12	I	I/13	problem	prob:i13-dossier-12	Inner-product synthesis	DEVISED_TO_COMPLETE_COVERAGE	books/vol01_linear_algebra/dossiers/VOLUME01_DOSSIER_PROVENANCE.tsv	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:i14-dossier-01	I	I/14	problem	prob:i14-dossier-01	Gram–Schmidt by hand	CORPUS_GUIDED	books/vol01_linear_algebra/dossiers/VOLUME01_DOSSIER_PROVENANCE.tsv	theory-of-linear-algebra-2.tex	T06.SECTION	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:i14-dossier-02	I	I/14	problem	prob:i14-dossier-02	Projection onto a line	CORPUS_GUIDED	books/vol01_linear_algebra/dossiers/VOLUME01_DOSSIER_PROVENANCE.tsv	theory-of-linear-algebra-2.tex	T06.EXERCISE_CHILDREN	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:i14-dossier-03	I	I/14	problem	prob:i14-dossier-03	Projection matrix	CORPUS_GUIDED	books/vol01_linear_algebra/dossiers/VOLUME01_DOSSIER_PROVENANCE.tsv	theory-of-linear-algebra-2.tex	T06.THEORY_CHILDREN	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:i14-dossier-04	I	I/14	problem	prob:i14-dossier-04	Best approximation	DEVISED_TO_COMPLETE_COVERAGE	books/vol01_linear_algebra/dossiers/VOLUME01_DOSSIER_PROVENANCE.tsv	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:i14-dossier-05	I	I/14	problem	prob:i14-dossier-05	QR factorization	DEVISED_TO_COMPLETE_COVERAGE	books/vol01_linear_algebra/dossiers/VOLUME01_DOSSIER_PROVENANCE.tsv	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:i14-dossier-06	I	I/14	problem	prob:i14-dossier-06	Normal equations	DEVISED_TO_COMPLETE_COVERAGE	books/vol01_linear_algebra/dossiers/VOLUME01_DOSSIER_PROVENANCE.tsv	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:i14-dossier-07	I	I/14	problem	prob:i14-dossier-07	Why QR is stabler	DEVISED_TO_COMPLETE_COVERAGE	books/vol01_linear_algebra/dossiers/VOLUME01_DOSSIER_PROVENANCE.tsv	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:i14-dossier-08	I	I/14	problem	prob:i14-dossier-08	Projection idempotence	DEVISED_TO_COMPLETE_COVERAGE	books/vol01_linear_algebra/dossiers/VOLUME01_DOSSIER_PROVENANCE.tsv	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:i14-dossier-09	I	I/14	problem	prob:i14-dossier-09	Complementary projection	DEVISED_TO_COMPLETE_COVERAGE	books/vol01_linear_algebra/dossiers/VOLUME01_DOSSIER_PROVENANCE.tsv	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:i14-dossier-10	I	I/14	problem	prob:i14-dossier-10	Orthonormal coordinates	DEVISED_TO_COMPLETE_COVERAGE	books/vol01_linear_algebra/dossiers/VOLUME01_DOSSIER_PROVENANCE.tsv	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:i14-dossier-11	I	I/14	problem	prob:i14-dossier-11	Rank-deficient least squares	DEVISED_TO_COMPLETE_COVERAGE	books/vol01_linear_algebra/dossiers/VOLUME01_DOSSIER_PROVENANCE.tsv	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:i14-dossier-12	I	I/14	problem	prob:i14-dossier-12	Projection synthesis	DEVISED_TO_COMPLETE_COVERAGE	books/vol01_linear_algebra/dossiers/VOLUME01_DOSSIER_PROVENANCE.tsv	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:i15-dossier-01	I	I/15	problem	prob:i15-dossier-01	Orthogonal inverse	CORPUS_GUIDED	books/vol01_linear_algebra/dossiers/VOLUME01_DOSSIER_PROVENANCE.tsv	theory-of-linear-algebra-2.tex	T07.SECTION	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:i15-dossier-02	I	I/15	problem	prob:i15-dossier-02	Norm preservation	CORPUS_GUIDED	books/vol01_linear_algebra/dossiers/VOLUME01_DOSSIER_PROVENANCE.tsv	theory-of-linear-algebra-2.tex	T07.EXERCISE_CHILDREN	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:i15-dossier-03	I	I/15	problem	prob:i15-dossier-03	Determinant sign	CORPUS_GUIDED	books/vol01_linear_algebra/dossiers/VOLUME01_DOSSIER_PROVENANCE.tsv	theory-of-linear-algebra-2.tex	T07.THEORY_CHILDREN	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:i15-dossier-04	I	I/15	problem	prob:i15-dossier-04	Householder reflection	DEVISED_TO_COMPLETE_COVERAGE	books/vol01_linear_algebra/dossiers/VOLUME01_DOSSIER_PROVENANCE.tsv	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:i15-dossier-05	I	I/15	problem	prob:i15-dossier-05	Reflection geometry	DEVISED_TO_COMPLETE_COVERAGE	books/vol01_linear_algebra/dossiers/VOLUME01_DOSSIER_PROVENANCE.tsv	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:i15-dossier-06	I	I/15	problem	prob:i15-dossier-06	Unitary eigenvalues	DEVISED_TO_COMPLETE_COVERAGE	books/vol01_linear_algebra/dossiers/VOLUME01_DOSSIER_PROVENANCE.tsv	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:i15-dossier-07	I	I/15	problem	prob:i15-dossier-07	Permutation matrices	DEVISED_TO_COMPLETE_COVERAGE	books/vol01_linear_algebra/dossiers/VOLUME01_DOSSIER_PROVENANCE.tsv	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:i15-dossier-08	I	I/15	problem	prob:i15-dossier-08	Orientation	DEVISED_TO_COMPLETE_COVERAGE	books/vol01_linear_algebra/dossiers/VOLUME01_DOSSIER_PROVENANCE.tsv	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:i15-dossier-09	I	I/15	problem	prob:i15-dossier-09	Product of orthogonal matrices	DEVISED_TO_COMPLETE_COVERAGE	books/vol01_linear_algebra/dossiers/VOLUME01_DOSSIER_PROVENANCE.tsv	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:i15-dossier-10	I	I/15	problem	prob:i15-dossier-10	Columns and rows	DEVISED_TO_COMPLETE_COVERAGE	books/vol01_linear_algebra/dossiers/VOLUME01_DOSSIER_PROVENANCE.tsv	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:i15-dossier-11	I	I/15	problem	prob:i15-dossier-11	Condition number	DEVISED_TO_COMPLETE_COVERAGE	books/vol01_linear_algebra/dossiers/VOLUME01_DOSSIER_PROVENANCE.tsv	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:i15-dossier-12	I	I/15	problem	prob:i15-dossier-12	Symmetry synthesis	DEVISED_TO_COMPLETE_COVERAGE	books/vol01_linear_algebra/dossiers/VOLUME01_DOSSIER_PROVENANCE.tsv	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:i16-dossier-01	I	I/16	problem	prob:i16-dossier-01	Adjoint matrix	CORPUS_GUIDED	books/vol01_linear_algebra/dossiers/VOLUME01_DOSSIER_PROVENANCE.tsv	theory-of-linear-algebra-2.tex	T08.SECTION	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:i16-dossier-02	I	I/16	problem	prob:i16-dossier-02	Real eigenvalues	CORPUS_GUIDED	books/vol01_linear_algebra/dossiers/VOLUME01_DOSSIER_PROVENANCE.tsv	theory-of-linear-algebra-2.tex	T08.EXERCISE_CHILDREN	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
